GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,22.04.2021,23.04.2021,24.04.2021,25.04.2021,26.04.2021,27.04.2021,28.04.2021,29.04.2021,30.04.2021,01.05.2021,02.05.2021,03.05.2021,04.05.2021,05.05.2021,06.05.2021,07.05.2021,08.05.2021,09.05.2021,10.05.2021,11.05.2021,12.05.2021,13.05.2021,14.05.2021,15.05.2021,16.05.2021,17.05.2021,18.05.2021,19.05.2021,20.05.2021,21.05.2021,22.05.2021,23.05.2021,24.05.2021,25.05.2021,26.05.2021,27.05.2021,28.05.2021,29.05.2021,30.05.2021,31.05.2021,01.06.2021,02.06.2021,03.06.2021,04.06.2021,05.06.2021,06.06.2021,07.06.2021,08.06.2021,09.06.2021,10.06.2021,11.06.2021,12.06.2021,13.06.2021,14.06.2021,15.06.2021,16.06.2021,17.06.2021,current,current_time
Schwarzwald-Baar-Kreis,8326,,,,,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,6458.0,6458.0,4518.0,4518.0,4518.0,4518.0,4518.0,9036.0,9036.0,6807.0,6807.0,6807.0,6807.0,6807.0,6807.0,6807.0,8881.0,8881.0,8881.0,17774.0,17774.0,17774.0,8881.0,8881.0,8881.0,8881.0,8881.0,11875.0,11875.0,11875.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,15931.0,21570.0,21570.0,21570.0,21570.0,21570.0,21570.0,21570.0,21570.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,25377.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,39181.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,50750.0,75245.0,75245.0,75245.0,75245.0,75245.0,75245.0,75245.0,75245.0,75245.0,92848.0,92848.0,92848.0,92848.0,92848.0,92848.0,92848.0,113290.0,113290.0,113290.0,113290.0,113290.0,113290.0,124445.0,124445.0,124445.0,124445.0,124445.0,124445.0,124445.0,139242.0,139242.0,139242,139242,16/06/2021 00:00
Tuttlingen,8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.0,5725.0,5725.0,6628.0,7053.0,7478.0,7478.0,11583.0,12149.0,12760.0,12760.0,13310.0,13543.0,13866.0,14189.0,14512.0,15281.0,15281.0,15767.0,16253.0,16739.0,17225.0,17611.0,18076.0,18076.0,18608.0,19140.0,19672.0,20087.0,20590.0,21093.0,21093.0,21496.0,21900.0,22303.0,22303.0,24475.0,25020.0,25020.0,25682.0,26344.0,27005.0,27899.0,28619.0,29339.0,29339.0,29943.0,30547.0,30547.0,31755.0,31755.0,31755.0,37552.0,38410.0,38410.0,40127.0,40986.0,42072.0,42977.0,42977.0,43909.0,43909.0,31991.0,31991.0,31991.0,50742.0,50742.0,50742.0,50742.0,50742.0,50742.0,56222.0,56222.0,58731.0,59974.0,59974.0,59974.0,59974.0,59974.0,59974.0,59974.0,59974.0,59974.0,73320.0,73320.0,73320.0,73320.0,73320.0,73320.0,73320.0,71427.0,71427.0,71427.0,71427.0,71427.0,71427.0,78224.0,78224.0,78224.0,78224.0,78224.0,78224.0,78224.0,87622.0,87622.0,87622,87622,16/06/2021 00:00
Konstanz,8335,,,,,,,,,,,,,,,,,,,3274.0,3274.0,3274.0,3274.0,3274.0,4606.0,4606.0,4606.0,4606.0,4606.0,4606.0,5831.0,7001.0,7001.0,7001.0,7001.0,7001.0,7001.0,7001.0,7001.0,10313.0,10313.0,10313.0,10313.0,12513.0,13094.0,13094.0,13094.0,13094.0,13094.0,13094.0,13094.0,13094.0,17950.0,18514.0,19275.0,19275.0,19275.0,20259.0,20939.0,21616.0,21616.0,22759.0,22759.0,22759.0,24428.0,24428.0,24428.0,24428.0,24428.0,24428.0,24428.0,28967.0,28967.0,29905.0,29905.0,32309.0,32309.0,32309.0,33929.0,33929.0,35870.0,35870.0,35870.0,35870.0,35870.0,40093.0,40093.0,40093.0,41870.0,41870.0,41870.0,41870.0,45046.0,45046.0,45046.0,61515.0,68682.0,68682.0,68682.0,73805.0,75342.0,70546.0,70546.0,70546.0,70546.0,70546.0,70546.0,70546.0,70546.0,70546.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,96157.0,157028.0,157028.0,157028.0,157028.0,157028.0,157028.0,172366.0,172366.0,172366.0,172366.0,172366.0,172366.0,172366.0,195032.0,195032.0,195032,195032,17/06/2021 00:00
Lörrach,8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,53571.0,122501.0,122501.0,122501.0,122501.0,122501.0,122501.0,132788.0,132788.0,132788.0,132788.0,132788.0,132788.0,132788.0,149064.0,149064.0,149064,149064,16/06/2021 00:00
Waldshut,8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,13150.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,43076.0,90065.0,90065.0,90065.0,90065.0,90065.0,90065.0,98903.0,98903.0,98903.0,98903.0,98903.0,98903.0,98903.0,110829.0,110829.0,110829,110829,16/06/2021 00:00
Reutlingen,8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,83098.0,172541.0,172541.0,172541.0,172541.0,172541.0,172541.0,189580.0,189580.0,189580.0,189580.0,189580.0,189580.0,189580.0,209202.0,209202.0,209202,209202,16/06/2021 00:00
Tübingen,8416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,79043.0,154348.0,154348.0,154348.0,154348.0,154348.0,154348.0,167648.0,167648.0,167648.0,167648.0,167648.0,167648.0,167648.0,183409.0,183409.0,183409,183409,16/06/2021 00:00
Zollernalbkreis,8417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9467.0,9467.0,9467.0,10852.0,10852.0,10852.0,10852.0,10852.0,10852.0,10852.0,10852.0,10852.0,10852.0,14499.0,14965.0,15372.0,15372.0,16212.0,16212.0,16212.0,16212.0,16212.0,16212.0,19668.0,19668.0,19668.0,19668.0,19668.0,19668.0,22806.0,22806.0,22806.0,22806.0,24771.0,24771.0,26550.0,27018.0,27531.0,28076.0,28580.0,29106.0,30065.0,30853.0,31620.0,31620.0,32805.0,36989.0,36989.0,36989.0,39731.0,39731.0,41347.0,41347.0,40431.0,40431.0,49245.0,43259.0,44701.0,44701.0,51521.0,51521.0,51521.0,51521.0,51521.0,51521.0,51521.0,51521.0,51521.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,57546.0,99213.0,99213.0,99213.0,99213.0,99213.0,99213.0,110494.0,110494.0,110494.0,110494.0,110494.0,110494.0,110494.0,122973.0,122973.0,122973,122973,16/06/2021 00:00
Ulm,8421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,45469.0,79299.0,79299.0,79299.0,79299.0,79299.0,79299.0,86866.0,86866.0,86866.0,86866.0,86866.0,86866.0,86866.0,95868.0,95868.0,95868,95868,16/06/2021 00:00
Alb-Donau-Kreis,8425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,61546.0,120581.0,120581.0,120581.0,120581.0,120581.0,120581.0,130936.0,130936.0,130936.0,130936.0,130936.0,130936.0,130936.0,143118.0,143118.0,143118,143118,16/06/2021 00:00
Biberach,8426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,59297.0,120336.0,120336.0,120336.0,120336.0,120336.0,120336.0,131331.0,131331.0,131331.0,131331.0,131331.0,131331.0,131331.0,144645.0,144645.0,144645,144645,16/06/2021 00:00
Bodenseekreis,8435,63.0,,,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2078.0,2078.0,2078.0,2294.0,2294.0,2294.0,2294.0,2294.0,2294.0,2294.0,2294.0,2294.0,2294.0,3932.0,4103.0,4145.0,4145.0,4145.0,4145.0,5201.0,5638.0,5638.0,5638.0,5638.0,5638.0,5638.0,5638.0,8107.0,8693.0,8693.0,8843.0,9341.0,9998.0,10449.0,10449.0,10449.0,11356.0,11356.0,12000.0,12205.0,12766.0,12984.0,13383.0,13383.0,13667.0,13667.0,14875.0,15492.0,15492.0,15492.0,17473.0,17473.0,18751.0,19255.0,19255.0,19255.0,21181.0,21786.0,22369.0,23059.0,23695.0,24063.0,24659.0,25234.0,26519.0,27206.0,28864.0,29497.0,30242.0,30242.0,31567.0,32343.0,33170.0,39924.0,42220.0,43987.0,43987.0,45308.0,46643.0,47426.0,47426.0,52876.0,52876.0,56633.0,57169.0,57169.0,57169.0,61534.0,61534.0,67605.0,67605.0,67605.0,67605.0,67605.0,67605.0,67605.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,75936.0,127118.0,127118.0,127118.0,127118.0,127118.0,127118.0,139354.0,139354.0,139354.0,139354.0,139354.0,139354.0,139354.0,159048.0,159048.0,159048,159048,16/06/2021 00:00
Ravensburg,8436,,,,,,,,,,,,,,,,,,,,,,,,,,,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,5134.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,11768.0,18941.0,18941.0,18941.0,18941.0,18941.0,18941.0,18941.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,22076.0,32202.0,32202.0,32202.0,32202.0,32202.0,32202.0,49746.0,49746.0,49746.0,49746.0,49746.0,49746.0,49746.0,49746.0,49746.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,78516.0,163149.0,163149.0,163149.0,163149.0,163149.0,163149.0,179334.0,179334.0,179334.0,179334.0,179334.0,179334.0,179334.0,200755.0,200755.0,200755,200755,16/06/2021 00:00
Sigmaringen,8437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683.0,6683.0,6683.0,6683.0,6683.0,6683.0,6683.0,6683.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,8008.0,13832.0,13832.0,14540.0,14540.0,15628.0,15628.0,16751.0,16751.0,16751.0,16751.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,18026.0,22767.0,22767.0,23257.0,23257.0,23257.0,23257.0,24462.0,24462.0,24462.0,24462.0,24462.0,24462.0,24462.0,24462.0,33739.0,33739.0,33739.0,33739.0,33739.0,33739.0,33739.0,33739.0,33739.0,33739.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,31993.0,67201.0,67201.0,67201.0,67201.0,67201.0,67201.0,73297.0,73297.0,73297.0,73297.0,73297.0,73297.0,73297.0,81988.0,81988.0,81988,81988,16/06/2021 00:00
Ingolstadt,9161,2660.0,,,,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0,9320.0,9320.0,9320.0,9320.0,9320.0,11384.0,11384.0,11384.0,11384.0,11384.0,11384.0,11384.0,11384.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,16250.0,16250.0,16250.0,16250.0,16250.0,16250.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,25250.0,25250.0,25250.0,25250.0,25250.0,25250.0,25250.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,36210.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,47300.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400.0,59400,59400,16/06/2021 00:00
München,9162,,,,,14900.0,14900.0,14900.0,14900.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,19100.0,42500.0,42500.0,42500.0,42500.0,63900.0,63900.0,63900.0,63900.0,63900.0,63900.0,63700.0,63700.0,79900.0,79900.0,79900.0,79900.0,79900.0,79900.0,79900.0,108500.0,108500.0,108500.0,108500.0,108500.0,108500.0,108500.0,108500.0,112800.0,153100.0,153100.0,153100.0,163400.0,163500.0,163500.0,163500.0,176600.0,176600.0,176600.0,176600.0,192100.0,192100.0,192100.0,192100.0,192100.0,192100.0,240500.0,240500.0,240500.0,240500.0,240500.0,240500.0,240500.0,278300.0,278300.0,278300.0,278300.0,278300.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,304600.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,528996.0,528996.0,528996.0,566324.0,566324.0,566324.0,586759.0,586759.0,586759.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,644407.0,808807.0,808807.0,808807.0,808807.0,808807.0,808807.0,876955.0,876955.0,876955.0,876955.0,876955.0,876955.0,912223.0,912223.0,912223.0,912223.0,912223.0,912223.0,912223.0,912223.0,1045494.0,1045494.0,1045494,1045494,17/06/2021 00:00
Rosenheim,9163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
Altötting,9171,,,,,,,,,,,,4858.0,4858.0,4858.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,5300.0,7265.0,7265.0,7265.0,7265.0,7265.0,7265.0,7265.0,7265.0,10343.0,10343.0,10343.0,10343.0,10343.0,12304.0,12304.0,12304.0,12304.0,12304.0,12304.0,12304.0,15678.0,16982.0,16982.0,16982.0,16982.0,16982.0,16982.0,20569.0,20569.0,20569.0,20569.0,20569.0,20569.0,20569.0,22609.0,22609.0,22609.0,22609.0,22609.0,22609.0,22609.0,25031.0,25031.0,25031.0,25031.0,25031.0,25031.0,25031.0,25031.0,25031.0,28928.0,28928.0,28928.0,28928.0,28928.0,28928.0,28928.0,35664.0,35664.0,35664.0,35664.0,35664.0,42156.0,42156.0,42156.0,42156.0,42156.0,42156.0,42156.0,42720.0,42720.0,45720.0,45720.0,45720.0,45720.0,45720.0,46603.0,46603.0,46603.0,46603.0,46603.0,46603.0,46603.0,46603.0,46603.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905.0,53905,53905,16/06/2021 00:00
Berchtesgadener Land,9172,1525.0,,,,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,31554.0,31554.0,31554.0,31554.0,31554.0,31554.0,31554.0,35565.0,35565.0,35565.0,35565.0,35565.0,35565.0,35565.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371.0,40371,40371,16/06/2021 00:00
Bad Tölz-Wolfratshausen,9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,14204.0,19709.0,19709.0,19709.0,19709.0,19709.0,19709.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,28450.0,36300.0,36300.0,36300.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750.0,45750,45750,16/06/2021 00:00
Dachau,9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17515.0,17515.0,17515.0,17515.0,17515.0,17515.0,17515.0,17515.0,20290.0,20290.0,20290.0,20290.0,20290.0,20290.0,20290.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,29359.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,30500.0,34091.0,42368.0,42368.0,42368.0,51712.0,51712.0,51712.0,51712.0,51712.0,51712.0,51712.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595.0,59595,59595,16/06/2021 00:00
Ebersberg,9175,,,,,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,4196.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,6731.0,7974.0,11493.0,11493.0,13026.0,13026.0,13026.0,13026.0,15014.0,15014.0,16346.0,16758.0,16758.0,16758.0,16758.0,18817.0,18817.0,19553.0,19748.0,19876.0,19876.0,19876.0,20426.0,21668.0,22444.0,22623.0,22933.0,22933.0,22933.0,24573.0,24836.0,25355.0,25227.0,25227.0,25227.0,25227.0,25227.0,26534.0,26534.0,26534.0,30393.0,30393.0,30393.0,31984.0,32880.0,32880.0,35663.0,36683.0,36683.0,36683.0,36683.0,39863.0,40952.0,39863.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988.0,42988,42988,16/06/2021 00:00
Eichstätt,9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289.0,12289,12289,16/06/2021 00:00
