GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,current,current_time
Zwickau,14524,,,,,,,,,,,,,,,,,,,,,,,,11168.0,11168.0,11168.0,11168.0,11168.0,11168.0,15340.0,15340.0,15340.0,15340.0,15340.0,17459.0,17459.0,17459.0,17459.0,17459.0,17459.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,22736.0,32806.0,32806.0,32806.0,32806.0,32806.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,36055.0,49298.0,49298.0,49298.0,49298.0,49298.0,54591.0,54591.0,54591.0,54591.0,54591.0,54591.0,54591.0,54591,54591,21/04/2021 00:00
Dresden,14612,,,,,,,,,,,,,,,,,,,,,,,,22152.0,22152.0,22152.0,22152.0,22152.0,22152.0,29119.0,29119.0,29119.0,29119.0,29119.0,32566.0,32566.0,32566.0,32566.0,32566.0,32566.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,40182.0,55722.0,55722.0,55722.0,55722.0,55722.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,59570.0,82345.0,82345.0,82345.0,82345.0,82345.0,92717.0,92717.0,92717.0,92717.0,92717.0,92717.0,92717.0,92717,92717,21/04/2021 00:00
Bautzen,14625,,,,,,,,,,,,,,,,,,,,,,,,10213.0,10213.0,10213.0,10213.0,10213.0,10213.0,13847.0,13847.0,13847.0,13847.0,13847.0,15636.0,15636.0,15636.0,15636.0,15636.0,15636.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,19013.0,25564.0,25564.0,26515.0,26515.0,26515.0,26515.0,26515.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,28352.0,37886.0,37886.0,37886.0,37886.0,37886.0,41441.0,41441.0,41441.0,41441.0,41441.0,41441.0,41441.0,41441,41441,20/04/2021 00:00
Görlitz,14626,,,,,,,,,,,,,,,,,,,,,,,,9596.0,9596.0,9596.0,9596.0,9596.0,9596.0,13258.0,13258.0,13258.0,13258.0,13258.0,15134.0,15134.0,15134.0,15134.0,15134.0,15134.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,19398.0,30049.0,30049.0,30049.0,30049.0,30049.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,32919.0,47426.0,47426.0,47426.0,47426.0,47426.0,54048.0,54048.0,54048.0,54048.0,54048.0,54048.0,54048.0,54048,54048,20/04/2021 00:00
Meißen,14627,,,,,,,,,,,,,,,,,,,,,,,,9055.0,9055.0,9055.0,9055.0,9055.0,9055.0,12674.0,12674.0,12674.0,12674.0,12674.0,14082.0,14082.0,14082.0,14082.0,14082.0,14082.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,18486.0,26385.0,26385.0,26385.0,26385.0,26385.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,29404.0,41845.0,41845.0,41845.0,41845.0,41845.0,46281.0,46281.0,46281.0,46281.0,46281.0,46281.0,46281.0,46281,46281,20/04/2021 00:00
Sächsische Schweiz-Osterzgebirge,14628,,,,,,,,,,,,,,,,,,,,,,,,8703.0,8703.0,8703.0,8703.0,8703.0,8703.0,12869.0,12869.0,12869.0,12869.0,12869.0,14799.0,14799.0,14799.0,14799.0,14799.0,14799.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,18655.0,27103.0,27103.0,27103.0,27103.0,27103.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,29585.0,41444.0,41444.0,41444.0,41444.0,41444.0,46252.0,46252.0,46252.0,46252.0,46252.0,46252.0,46252.0,46252,46252,21/04/2021 00:00
Leipzig,14713,,,,,,,,,,,,,,,,,,,,,,,,27837.0,27837.0,27837.0,27837.0,27837.0,27837.0,35726.0,35726.0,35726.0,35726.0,35726.0,39034.0,39034.0,39034.0,39034.0,39034.0,39034.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,46623.0,63564.0,63564.0,63564.0,63564.0,63564.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,68468.0,89703.0,89703.0,89703.0,89703.0,89703.0,100103.0,100103.0,100103.0,100103.0,100103.0,100103.0,100103.0,100103,100103,21/04/2021 00:00
Leipzig,14729,,,,,,,,,,,,,,,,,,,,,,,,9974.0,9974.0,9974.0,9974.0,9974.0,9974.0,13829.0,13829.0,13829.0,13829.0,13829.0,15579.0,15579.0,15579.0,15579.0,15579.0,15579.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,19359.0,27225.0,27225.0,27225.0,27225.0,27225.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,29609.0,39162.0,39162.0,39162.0,39162.0,39162.0,43099.0,43099.0,43099.0,43099.0,43099.0,43099.0,43099.0,43099,43099,21/04/2021 00:00
Nordsachsen,14730,,,,,,,,,,,,,,,,,,,,,,,,7942.0,7942.0,7942.0,7942.0,7942.0,7942.0,11241.0,11241.0,11241.0,11241.0,11241.0,13777.0,13777.0,13777.0,13777.0,13777.0,13777.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,15921.0,23159.0,23159.0,23159.0,23159.0,23159.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,25269.0,35449.0,35449.0,35449.0,35449.0,35449.0,39659.0,39659.0,39659.0,39659.0,39659.0,39659.0,39659.0,39659,39659,20/04/2021 00:00
Dessau-Roßlau,15001,,,,,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,5811.0,5811.0,5811.0,5811.0,5944.0,5944.0,6418.0,6418.0,6418.0,6752.0,6752.0,6752.0,7643.0,7643.0,7643.0,7643.0,7643.0,7643.0,7643.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,9597.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,12386.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960.0,18960,18960,20/04/2021 00:00
Halle (Saale),15002,5527.0,,,,7533.0,7533.0,8804.0,8804.0,9056.0,9266.0,9798.0,10157.0,10361.0,10361.0,10394.0,10394.0,10785.0,10785.0,10785.0,13786.0,15152.0,15152.0,15152.0,15450.0,15450.0,16833.0,17374.0,18743.0,24210.0,19363.0,19363.0,19363.0,19363.0,21183.0,22205.0,22205.0,22931.0,22931.0,22931.0,22931.0,22931.0,29184.0,29184.0,29184.0,29184.0,32178.0,33156.0,33156.0,35158.0,35158.0,35832.0,35832.0,37833.0,37833.0,37833.0,40858.0,40858.0,41852.0,41852.0,43773.0,43773.0,43773.0,43773.0,43773.0,48677.0,48677.0,48677.0,48677.0,48677.0,48677.0,48677.0,48677.0,48677.0,58271.0,58271.0,58271.0,58271.0,58271.0,66359.0,66359.0,66359.0,66359.0,74700.0,75315.0,75315.0,76559.0,76559,76559,20/04/2021 00:00
Magdeburg,15003,,,,,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,5102.0,11074.0,11074.0,11074.0,11074.0,11764.0,11764.0,13248.0,13248.0,13248.0,13922.0,13922.0,13922.0,15582.0,15582.0,15582.0,15582.0,15582.0,15582.0,15582.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,18883.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,32544.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906.0,52906,52906,20/04/2021 00:00
Altmarkkreis Salzwedel,15081,,,,,2811.0,2811.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,5182.0,5182.0,5182.0,5182.0,5647.0,5647.0,6023.0,6023.0,6023.0,6023.0,6023.0,6023.0,6447.0,6447.0,6447.0,6447.0,6447.0,6447.0,6447.0,8083.0,8083.0,8764.0,8764.0,8764.0,8764.0,8764.0,8764.0,10377.0,10623.0,10623.0,10623.0,10623.0,10623.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745.0,11745,11745,20/04/2021 00:00
Anhalt-Bitterfeld,15082,1341.0,,,,4081.0,4081.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,5532.0,6529.0,6529.0,6529.0,6529.0,7267.0,7267.0,7714.0,7714.0,7714.0,8506.0,8506.0,8506.0,9084.0,9084.0,9084.0,9084.0,9084.0,9084.0,9084.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,12866.0,20158.0,20158.0,20158.0,20158.0,20158.0,20158.0,20158.0,20158.0,20158.0,20158.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720.0,25720,25720,20/04/2021 00:00
Börde,15083,,,,,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,3622.0,5929.0,5929.0,5929.0,5929.0,6383.0,6383.0,6914.0,6914.0,6914.0,7262.0,7262.0,7262.0,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,8021.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,10037.0,15641.0,15641.0,15641.0,15641.0,15641.0,15641.0,15641.0,20861.0,20861.0,20861.0,20861.0,20861.0,24307.0,24307.0,24307.0,24307.0,24307.0,24307.0,24307.0,24307.0,24307.0,24307.0,30287.0,30287.0,30287.0,30287.0,32436.0,32436.0,32436.0,32436.0,32436.0,32436.0,32436.0,32436.0,32436,32436,20/04/2021 00:00
Burgenlandkreis,15084,,,,,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,4594.0,6731.0,6731.0,6731.0,6731.0,7024.0,7024.0,7278.0,7278.0,7278.0,7375.0,7375.0,7375.0,7717.0,7717.0,7717.0,7717.0,7717.0,7717.0,7717.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,9697.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,15929.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337.0,44337,44337,20/04/2021 00:00
Harz,15085,5386.0,,,,5567.0,5567.0,5567.0,5567.0,7583.0,7583.0,7583.0,7583.0,7583.0,7583.0,8991.0,8991.0,8991.0,8991.0,8991.0,10602.0,10602.0,10602.0,10602.0,11277.0,11277.0,12312.0,12595.0,12595.0,12595.0,12595.0,12595.0,12595.0,12595.0,12595.0,12595.0,12595.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,15954.0,25080.0,25080.0,25080.0,25080.0,25080.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,28194.0,40287.0,40287.0,40287.0,40287.0,40287.0,40287.0,44747.0,44747.0,44747.0,44747.0,44747.0,44747.0,44747,44747,20/04/2021 00:00
Jerichower Land,15086,,,,,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,4356.0,4356.0,4356.0,4356.0,4600.0,4600.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,5547.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,10465.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266.0,20266,20266,20/04/2021 00:00
Mansfeld-Südharz,15087,2040.0,,,,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,4839.0,4839.0,4839.0,4839.0,4839.0,4839.0,4839.0,4839.0,4839.0,6182.0,6182.0,6182.0,6182.0,6756.0,6756.0,7083.0,7083.0,7083.0,7119.0,7119.0,7119.0,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,8083.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,9171.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,12889.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569.0,21569,21569,20/04/2021 00:00
Saalekreis,15088,1916.0,,,,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,5911.0,8431.0,8431.0,8431.0,8431.0,8990.0,8990.0,9438.0,9438.0,9438.0,9698.0,9698.0,9698.0,10398.0,10398.0,10398.0,10398.0,10398.0,10398.0,10398.0,12250.0,12250.0,12250.0,12250.0,12250.0,12250.0,12250.0,14395.0,14395.0,14395.0,14395.0,14395.0,14395.0,14395.0,16835.0,16835.0,16835.0,18010.0,18010.0,18010.0,18010.0,19855.0,19855.0,19855.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,21882.0,29202.0,29202.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759.0,30759,30759,20/04/2021 00:00
Salzlandkreis,15089,,,,,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,8250.0,8250.0,8250.0,8250.0,9146.0,9146.0,9980.0,9980.0,9980.0,10385.0,10385.0,10385.0,11709.0,11709.0,11709.0,11709.0,11709.0,11709.0,11709.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,13591.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,18824.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766.0,28766,28766,20/04/2021 00:00
Stendal,15090,2064.0,,,,2990.0,2990.0,2990.0,3114.0,3114.0,3213.0,3213.0,3351.0,3351.0,3351.0,3351.0,3351.0,3351.0,3351.0,3351.0,5220.0,5220.0,5220.0,5220.0,5591.0,5591.0,5876.0,5876.0,5876.0,5990.0,5990.0,5990.0,6827.0,6827.0,6827.0,6827.0,6827.0,6827.0,6827.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,8739.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,10325.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555.0,16555,16555,20/04/2021 00:00
Wittenberg,15091,,,,,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,5501.0,5501.0,5501.0,5501.0,5722.0,5722.0,6313.0,6313.0,6313.0,6662.0,6662.0,6662.0,7539.0,7539.0,7539.0,7539.0,7539.0,7539.0,7539.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,9251.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,13635.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870.0,20870,20870,20/04/2021 00:00
Erfurt,16051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Gera,16052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Jena,16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Suhl,16054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Weimar,16055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Eisenach,16056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Eichsfeld,16061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Nordhausen,16062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Wartburgkreis,16063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Unstrut-Hainich-Kreis,16064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Kyffhäuserkreis,16065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Schmalkalden-Meiningen,16066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Gotha,16067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Sömmerda,16068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Hildburghausen,16069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Ilm-Kreis,16070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Weimarer Land,16071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Sonneberg,16072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Saalfeld-Rudolstadt,16073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Saale-Holzland-Kreis,16074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Saale-Orla-Kreis,16075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Greiz,16076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Altenburger Land,16077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
