date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-12-29	149615176	110970062	43998042	46563088	20408932	22315189	4931406	5590305	11793478	12745961	9271653	3471539	2769	3583964	3580425	106	3433	0	0	0	0	61781526	55625038	32208612	715516	68673	71056	575787	72010	67719	61781526	59209002	32208612	0.74297	0.71203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-30	150174751	111261068	44047663	46608418	20604987	22582439	4937311	5605048	12040080	12746056	9271666	3471598	2792	3585188	3581322	108	3758	0	0	0	0	61837962	55685172	32651617	559575	56436	60134	443005	61031	55539	61837962	59270360	32651617	0.74365	0.71277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-31	150299654	111329932	44058096	46619599	20652237	22637422	4939015	5608148	12090259	12746223	9271684	3471693	2846	3586077	3582210	108	3759	0	0	0	0	61851005	55699548	32749101	124903	13043	14376	97484	15264	12155	61851005	59285625	32749101	0.7438	0.71295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-01	150328238	111343084	44059927	46621459	20661698	22652768	4939283	5609130	12104355	12746278	9271685	3471707	2886	3586108	3582240	108	3760	0	0	0	0	61853135	55702404	32772699	28584	2130	2856	23598	2886	2100	61853135	59288512	32772699	0.74383	0.71299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-02	150482170	111425043	44074867	46631226	20718950	22724591	4940595	5613179	12170817	12746284	9271687	3471707	2890	3586252	3582382	108	3762	0	0	0	0	61869531	55716220	32896419	153932	16396	13816	123720	13958	16254	61869531	59302472	32896419	0.74403	0.71316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-03	150962793	111675818	44108745	46674449	20892624	22953707	4945625	5629822	12378260	12746318	9271688	3471735	2895	3586950	3583053	108	3789	0	0	0	0	61909111	55776114	33277568	480623	39580	59894	381149	60565	38909	61909111	59363064	33277568	0.7445	0.71388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-04	151662420	112062483	44157820	46746067	21158596	23264915	4952530	5651622	12660763	12746962	9272016	3471910	3036	3588060	3584148	110	3802	0	0	0	0	61966514	55869709	33826197	699627	57403	93595	548629	94690	56308	61966514	59457769	33826197	0.74519	0.71502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-05	152477718	112520753	44209686	46831445	21479622	23620789	4960126	5677024	12983639	12747200	9272020	3471988	3192	3588976	3585049	111	3816	0	0	0	0	62026881	55980568	34470269	815298	60367	110859	644072	111760	59466	62026881	59569544	34470269	0.74592	0.71637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-06	153159531	112910124	44253690	46902090	21754344	23911819	4966612	5696910	13248297	12747775	9272038	3472041	3696	3589813	3585841	111	3861	0	0	0	0	62078181	56071152	35010198	681813	51300	90584	539929	91376	50508	62078181	59660965	35010198	0.74654	0.71747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-07	153923884	113355677	44301639	46993685	22060353	24228605	4973862	5720109	13534634	12747876	9272039	3472045	3792	3591726	3587193	111	4422	0	0	0	0	62134733	56185950	35603201	764353	56552	114798	593003	116150	55200	62134733	59777676	35603201	0.74722	0.71887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-08	154440888	113654530	44342470	47058022	22254038	24445785	4977872	5736421	13731492	12747984	9272040	3472063	3881	3592589	3587743	111	4735	0	0	0	0	62180125	56266617	35994146	517004	45392	80667	390945	81217	44842	62180125	59859206	35994146	0.74776	0.71985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-09	154625518	113769375	44359543	47087604	22322228	24515025	4979268	5740914	13794843	12748280	9272055	3472077	4148	3592838	3587969	111	4758	0	0	0	0	62198835	56300706	36125977	184630	18710	34089	131831	34315	18484	62198835	59893544	36125977	0.74799	0.72026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-10	155183849	114086175	44390424	47151747	22544004	24755509	4984846	5758978	14011685	12748291	9272057	3472083	4151	3593874	3588755	112	5007	0	0	0	0	62236082	56382920	36564847	558331	37247	82214	438870	83000	36461	62236082	59976794	36564847	0.74843	0.72126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-11	155978650	114548884	44435564	47245648	22867672	25085392	4992237	5783118	14310037	12748740	9272374	3472177	4189	3595634	3589911	112	5611	0	0	0	0	62290086	56501055	37187509	794801	54004	118135	622662	119291	52848	62290086	60096689	37187509	0.74908	0.72271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-12	156857384	115069660	44486420	47352834	23230406	25441686	5000104	5807984	14633598	12748832	9272382	3472201	4249	3597206	3590734	113	6359	0	0	0	0	62349640	56633132	37874612	878734	59554	132077	687103	132900	58731	62349640	60230338	37874612	0.7498	0.72431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-13	157692489	115570489	44535760	47451836	23582893	25773952	5007923	5832904	14933125	12749072	9272396	3472258	4418	3598976	3591564	113	7299	0	0	0	0	62407643	56757111	38527735	835105	58003	123979	653123	124809	57173	62407643	60356087	38527735	0.7505	0.72583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-14	158469523	116043762	44589400	47540340	23914022	26074904	5014868	5856189	15203847	12749705	9272811	3472432	4462	3601152	3592790	113	8249	0	0	0	0	62469869	56869074	39130580	777034	62226	111963	602845	113189	61000	62469869	60470226	39130580	0.75125	0.7272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-15	158934588	116333644	44643206	47596127	24094311	26249237	5019175	5869878	15360184	12749932	9272818	3472457	4657	3601775	3593174	115	8486	0	0	0	0	62528373	56938577	39467638	465065	58504	69503	337058	69887	58120	62528373	60540352	39467638	0.75195	0.72804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-16	159088797	116431645	44660241	47614427	24156977	26305006	5020548	5874287	15410171	12750005	9272819	3472465	4721	3602141	3593499	115	8527	0	0	0	0	62547107	56961294	39580396	154209	18734	22717	112758	23042	18409	62547107	60563435	39580396	0.75217	0.72832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-17	159568447	116728210	44694155	47671253	24362802	26487054	5025343	5889675	15572036	12750062	9272849	3472475	4738	3603121	3594214	115	8792	0	0	0	0	62586561	57033518	39948368	479650	39454	72224	367972	72939	38739	62586561	60636639	39948368	0.75265	0.7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-18	160219528	117143216	44736851	47746432	24659933	26721524	5031858	5909697	15779969	12750449	9273167	3472541	4741	3604339	3595038	117	9184	0	0	0	0	62636914	57128787	40453827	651081	50353	95269	505459	96093	49529	62636914	60733126	40453827	0.75325	0.73036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-19	160898133	117582051	44786945	47827268	24967838	26958517	5038300	5931370	15988847	12751735	9274149	3472833	4753	3605830	3595904	137	9789	0	0	0	0	62695298	57231608	40971227	678605	58384	102821	517400	103687	57518	62695298	60837438	40971227	0.75396	0.73161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-20	161598008	118036431	44837619	47906499	25292313	27203002	5044785	5955305	16202912	12751806	9274171	3472873	4762	3606769	3596382	202	10185	0	0	0	0	62752957	57334879	41510172	699875	57659	103271	538945	103749	57181	62752957	60941648	41510172	0.75465	0.73287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-21	162193354	118431390	44884477	47974735	25572178	27402334	5050436	5977104	16374794	12751854	9274181	3472884	4789	3607776	3596874	255	10647	0	0	0	0	62805968	57424978	41962408	595346	53011	90099	452236	90591	52519	62805968	61032754	41962408	0.75529	0.73396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-22	162488185	118629128	44919525	48016527	25693076	27498713	5053329	5989418	16455966	12751929	9274187	3472902	4840	3608415	3597095	295	11025	0	0	0	0	62844136	57479142	42164907	294831	38168	54164	202499	54385	37947	62844136	61087557	42164907	0.75575	0.73462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-23	162595791	118703835	44931609	48037470	25734756	27531530	5054472	5993874	16483184	12751931	9274187	3472903	4841	3608495	3597133	311	11051	0	0	0	0	62857401	57504558	42233832	107606	13265	25416	68925	25454	13227	62857401	61113053	42233832	0.75591	0.73493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-24	162951808	118938834	44958433	48083542	25896859	27652034	5058351	6008987	16584696	12751934	9274188	3472904	4842	3609006	3597403	353	11250	0	0	0	0	62888375	57565786	42497647	356017	30974	61228	263815	61498	30704	62888375	61174792	42497647	0.75628	0.73567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-25	163450790	119282046	44994558	48148219	26139269	27806105	5062570	6026754	16716781	12752337	9274501	3472985	4851	3610302	3598046	451	11805	0	0	0	0	62929675	57648409	42872706	498982	41300	82623	375059	83266	40657	62929675	61258711	42872706	0.75678	0.73668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-26	163952912	119635759	45031329	48213703	26390727	27953633	5066735	6043533	16843365	12752372	9274519	3473000	4853	3611148	3598362	535	12251	0	0	0	0	62970945	57730771	43251196	502122	41270	82362	378490	82678	40954	62970945	61341919	43251196	0.75727	0.73768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-27	164461198	119997500	45068749	48286851	26641900	28097279	5070912	6061914	16964453	12752435	9274541	3473013	4881	3613984	3600585	613	12786	0	0	0	0	63014787	57822391	43624020	508286	43842	91620	372824	93843	41619	63014787	61436375	43624020	0.7578	0.73882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-28	164896946	120315344	45103424	48350606	26861314	28214435	5074354	6077082	17062999	12752462	9274541	3473034	4887	3614705	3600942	728	13035	0	0	0	0	63053261	57901450	43942235	435748	38474	79059	318215	79416	38117	63053261	61516155	43942235	0.75826	0.73978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-29	165107414	120470527	45128042	48393359	26949126	28269323	5076034	6085248	17108041	12752619	9274544	3473186	4889	3614945	3601033	798	13114	0	0	0	0	63079653	57952591	44075170	210468	26392	51141	132935	51232	26301	63079653	61567536	44075170	0.75858	0.74039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-30	165182877	120526537	45136251	48410751	26979535	28288651	5076694	6088206	17123751	12752641	9274545	3473193	4903	3615048	3601073	840	13135	0	0	0	0	63088563	57972990	44121324	75463	8910	20399	46154	20439	8870	63088563	61588038	44121324	0.75869	0.74064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-31	165414569	120697214	45155278	48448205	27093731	28349006	5078898	6097021	17173087	12752704	9274596	3473204	4904	3615645	3601347	915	13383	0	0	0	0	63110119	58019345	44285105	231692	21556	46355	163781	46629	21282	63110119	61634990	44285105	0.75895	0.74121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-01	165706294	120920294	45178470	48494206	27247618	28417254	5081078	6106249	17229927	12752728	9274596	3473219	4913	3616018	3601570	984	13464	0	0	0	0	63135714	58074658	44495922	291725	25595	55313	210817	55536	25372	63135714	61690676	44495922	0.75925	0.74188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-02	166066654	121199297	45206314	48551693	27441290	28497347	5083326	6116543	17297478	12753137	9274916	3473302	4919	3616873	3601930	1057	13886	0	0	0	0	63166486	58142595	44757573	360360	30772	67937	261651	68297	30412	63166486	61759468	44757573	0.75962	0.7427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-03	166407295	121469448	45232723	48608029	27628696	28567282	5085421	6126304	17355557	12753142	9274919	3473302	4921	3617423	3602265	1128	14030	0	0	0	0	63195328	58208763	45003204	340641	28842	66168	245631	66503	28507	63195328	61826186	45003204	0.75997	0.74351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-04	166716489	121713554	45256822	48666116	27790616	28631675	5087188	6136114	17408373	12753370	9274928	3473338	5104	3617890	3602535	1191	14164	0	0	0	0	63221473	58276759	45218257	309194	26145	67996	215053	68266	25875	63221473	61894649	45218257	0.76028	0.74433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-05	166861916	121830517	45272276	48711593	27846648	28659918	5087970	6141386	17430562	12753377	9274929	3473343	5105	3618104	3602663	1225	14216	0	0	0	0	63237838	58327547	45296531	145427	16365	50788	78274	50916	16237	63237838	61945651	45296531	0.76048	0.74494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-06	166913950	121873093	45277533	48728078	27867482	28669263	5088246	6143047	17437970	12753396	9274929	3473345	5122	3618198	3602720	1243	14235	0	0	0	0	63243428	58345713	45324809	52034	5590	18166	28278	18223	5533	63243428	61963911	45324809	0.76055	0.74516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-07	167078645	122003355	45289182	48761433	27952740	28703394	5089296	6149007	17465091	12753409	9274935	3473351	5123	3618487	3602855	1306	14326	0	0	0	0	63256268	58385097	45437280	164695	12840	39384	112471	39519	12705	63256268	62003584	45437280	0.7607	0.74564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-08	167351709	122222167	45308703	48811505	28101959	28756614	5090846	6157311	17508457	12753806	9275261	3473421	5124	3619122	3603245	1358	14519	0	0	0	0	63278055	58443595	45630059	273064	21787	58498	192779	58888	21397	63278055	62062717	45630059	0.76096	0.74635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-09	167630775	122447536	45327056	48863348	28257132	28809854	5092228	6165297	17552329	12753822	9275262	3473433	5127	3619563	3603471	1424	14668	0	0	0	0	63298017	58503502	45829256	279066	19962	59907	199197	60133	19736	63298017	62123065	45829256	0.7612	0.74708	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-10	167881379	122654871	45344591	48914648	28395632	28852578	5093338	6172562	17586678	12753826	9275262	3473436	5128	3620104	3603694	1470	14940	0	0	0	0	63316885	58562116	46002378	250604	18868	58614	173122	58837	18645	63316885	62182220	46002378	0.76143	0.74779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-11	168108076	122842771	45360767	48965824	28516180	28890850	5094499	6179665	17616686	12753844	9275263	3473442	5139	3620611	3603798	1509	15304	0	0	0	0	63334327	58620440	46153309	226697	17442	58324	150931	58428	17338	63334327	62241051	46153309	0.76164	0.74849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-12	168210762	122928199	45370712	48999589	28557898	28907928	5095011	6183021	17629896	12753855	9275267	3473444	5144	3620780	3603836	1537	15407	0	0	0	0	63344826	58657591	46208345	102686	10499	37151	55036	37189	10461	63344826	62278371	46208345	0.76177	0.74894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-13	168242961	122954570	45373517	49010035	28571018	28913668	5095185	6184175	17634308	12753861	9275267	3473445	5149	3620862	3603887	1543	15432	0	0	0	0	63347856	58669198	46225907	32199	3030	11607	17562	11658	2979	63347856	62290060	46225907	0.7618	0.74908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-14	168360589	123051658	45382284	49035802	28633572	28933947	5095856	6188275	17649816	12753891	9275276	3473463	5152	3621093	3604013	1575	15505	0	0	0	0	63357429	58699115	46304045	117628	9573	29917	78138	30043	9447	63357429	62320208	46304045	0.76192	0.74945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-15	168552781	123210720	45395473	49076959	28738288	28966349	5096672	6193605	17676072	12754290	9275600	3473536	5154	3621422	3604219	1608	15595	0	0	0	0	63371964	58745708	46435109	192192	14535	46593	131064	46799	14329	63371964	62367130	46435109	0.76209	0.75001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-16	168740090	123369816	45407777	49116018	28846021	28994201	5097329	6198546	17698326	12754309	9275602	3473538	5169	3621764	3604314	1650	15800	0	0	0	0	63385022	58789752	46565316	187309	13058	44044	130207	44139	12963	63385022	62411516	46565316	0.76225	0.75054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-17	168925942	123528636	45419763	49157492	28951381	29020913	5098036	6203298	17719579	12754327	9275602	3473554	5171	3622066	3604444	1673	15949	0	0	0	0	63397845	58836017	46692080	185852	12823	46265	126764	46395	12693	63397845	62458083	46692080	0.76241	0.7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-18	169102270	123679129	45434674	49200724	29043731	29046444	5099181	6208350	17738913	12754407	9275643	3473593	5171	3622290	3604553	1708	16029	0	0	0	0	63414051	58884375	46803844	176328	16206	48358	111764	48467	16097	63414051	62506665	46803844	0.7626	0.75169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-19	169173449	123740412	45441068	49226219	29073125	29056219	5099436	6210789	17745994	12754409	9275643	3473594	5172	3622409	3604607	1755	16047	0	0	0	0	63420754	58912357	46840338	71179	6703	27982	36494	28036	6649	63420754	62534766	46840338	0.76268	0.75203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-20	169200828	123762899	45443260	49234883	29084756	29061057	5099578	6211644	17749835	12754419	9275643	3473599	5177	3622453	3604638	1766	16049	0	0	0	0	63423119	58921892	46855817	27379	2365	9535	15479	9566	2334	63423119	62544345	46855817	0.76271	0.75214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-21	169309858	123854417	45452376	49260218	29141823	29078372	5100650	6214976	17762746	12754459	9275656	3473626	5177	3622610	3604715	1788	16107	0	0	0	0	63433397	58950608	46925853	109030	10278	28716	70036	28793	10201	63433397	62573218	46925853	0.76283	0.75249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-22	169467510	123990127	45462908	49294953	29232266	29099347	5101277	6218826	17779244	12754908	9276031	3473700	5177	3623128	3605029	1821	16278	0	0	0	0	63445245	58989300	47032965	157652	11848	38692	107112	39006	11534	63445245	62612428	47032965	0.76298	0.75296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-23	169624088	124123988	45472766	49328040	29323182	29121445	5101855	6222327	17797263	12755333	9276265	3473890	5178	3623322	3605110	1838	16374	0	0	0	0	63455996	59026095	47141997	156578	10751	36795	109032	36876	10670	63455996	62649417	47141997	0.7631	0.75341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-24	169782556	124260299	45483439	49363038	29413822	29143285	5102413	6225942	17814930	12755414	9276318	3473915	5181	3623558	3605223	1875	16460	0	0	0	0	63467393	59064770	47250393	158468	11397	38675	108396	38788	11284	63467393	62688328	47250393	0.76324	0.75387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-25	169916292	124375409	45492297	49393787	29489325	29161351	5102852	6229505	17828994	12755642	9276427	3474032	5183	3623890	3605333	1894	16663	0	0	0	0	63476909	59099218	47340165	133736	9516	34448	89772	34558	9406	63476909	62723108	47340165	0.76336	0.75429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-26	169968325	124419551	45496533	49410764	29512254	29168602	5103044	6231153	17834405	12755651	9276428	3474034	5189	3623971	3605366	1909	16696	550	503	36	11	63481874	59117896	47368555	52033	4965	18678	28390	18711	4932	63481874	62741867	47368555	0.76342	0.75452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-27	169984431	124432294	45497751	49415336	29519207	29170756	5103094	6231622	17836040	12755659	9276433	3474037	5189	3623994	3605382	1913	16699	1728	1554	131	43	63484214	59123039	47377178	16106	2340	5143	8623	5159	2324	63484214	62747033	47377178	0.76344	0.75458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-28	170064326	124494862	45502804	49431556	29560502	29184254	5103410	6233783	17847061	12755661	9276433	3474039	5189	3624150	3605448	1968	16734	5399	4942	379	78	63493037	59141725	47429564	79895	8823	18686	52386	18752	8757	63493037	62765875	47429564	0.76355	0.75481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-01	170176984	124588560	45509030	49453861	29625669	29199144	5103740	6236016	17859388	12755699	9276449	3474061	5189	3624362	3605498	2033	16831	9219	8419	685	115	63503136	59166656	47507192	112658	10099	24931	77628	24981	10049	63503136	62791018	47507192	0.76367	0.75511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-02	170289398	124681647	45515940	49475906	29689801	29214250	5104044	6238195	17872011	12755759	9276501	3474065	5193	3624541	3605592	2056	16893	13201	11948	1070	183	63514025	59191292	47584081	112414	10889	24636	76889	24730	10795	63514025	62815833	47584081	0.7638	0.75541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-03	170428831	124797637	45523476	49502882	29771279	29233580	5104575	6241050	17887955	12755768	9276501	3474074	5193	3624876	3605667	2090	17119	16970	15196	1528	246	63525415	59221624	47681792	139433	11390	30332	97711	30407	11315	63525415	62846500	47681792	0.76394	0.75578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-04	170538705	124887081	45530110	49525619	29831352	29248835	5104914	6243305	17900616	12755798	9276512	3474091	5195	3625106	3605773	2120	17213	21885	19436	2118	331	63536745	59247253	47754707	109874	11330	25629	72915	25735	11224	63536745	62872359	47754707	0.76408	0.75609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05	170580160	124918284	45532841	49535920	29849523	29255007	5105094	6244406	17905507	12755799	9276512	3474091	5196	3625161	3605794	2128	17239	25909	22892	2612	405	63543133	59259157	47777870	41455	6388	11904	23163	11925	6367	63543133	62884318	47777870	0.76415	0.75623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06	170597737	124930192	45533892	49539566	29856734	29257227	5105186	6244848	17907193	12755800	9276512	3474091	5197	3625173	3605798	2133	17242	29345	26041	2865	439	63547429	59263503	47786805	17577	4296	4346	8935	4350	4292	63547429	62888676	47786805	0.7642	0.75628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07	170660954	124981434	45538466	49552239	29890729	29265455	5105404	6246121	17913930	12755841	9276546	3474098	5197	3625513	3606003	2165	17345	32711	28983	3219	509	63555402	59277842	47827710	63217	7973	14339	40905	14544	7768	63555402	62903355	47827710	0.7643	0.75646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08	170761835	125065200	45544339	49571381	29949480	29278823	5105752	6247677	17925394	12756303	9276912	3474193	5198	3625842	3606196	2186	17460	35667	31502	3597	568	63564701	59299034	47898100	100881	9299	21192	70390	21385	9106	63564701	62924876	47898100	0.76441	0.75672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09	170863399	125149091	45549733	49588869	30010489	29293516	5106151	6249317	17938048	12756415	9276953	3474259	5203	3626011	3606245	2199	17567	38366	33781	3941	644	63572863	59318585	47971951	101564	8162	19551	73851	19600	8113	63572863	62944596	47971951	0.76451	0.75695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-10	170971008	125238893	45556155	49608046	30074692	29309232	5106652	6251128	17951452	12756428	9276958	3474264	5206	3626189	3606285	2220	17684	40266	35356	4216	694	63581406	59339874	48049728	107609	8543	21289	77777	21329	8503	63581406	62966063	48049728	0.76461	0.75721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-11	171066798	125317961	45562762	49626703	30128496	29322699	5106989	6252973	17962737	12756918	9277205	3474449	5264	3626499	3606539	2234	17726	42721	37343	4616	762	63590838	59360975	48114985	95790	9432	21101	65257	21355	9178	63590838	62987474	48114985	0.76473	0.75747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-12	171101338	125345238	45565474	49634954	30144810	29327979	5107139	6253719	17967121	12756922	9277205	3474449	5268	3626530	3606554	2242	17734	44669	38937	4900	832	63595309	59370264	48135765	34540	4471	9289	20780	9304	4456	63595309	62996794	48135765	0.76478	0.75758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-13	171114412	125354716	45566660	49637565	30150491	29331169	5107260	6254079	17969830	12756922	9277205	3474449	5268	3626559	3606569	2250	17740	45046	39251	4950	845	63596945	59373293	48144174	13074	1636	3029	8409	3044	1621	63596945	62999852	48144174	0.7648	0.75762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-14	171165771	125397224	45570447	49646063	30180714	29338830	5107486	6255049	17976295	12756926	9277208	3474450	5268	3626680	3606630	2265	17785	46111	40080	5154	877	63601851	59382981	48180939	51359	4906	9688	36765	9749	4845	63601851	63009661	48180939	0.76486	0.75774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-15	171253486	125471025	45576037	49660665	30234323	29350866	5107825	6256330	17986711	12757301	9277520	3474513	5268	3626905	3606783	2288	17834	47389	41063	5391	935	63609228	59399187	48245071	87715	7377	16206	64132	16359	7224	63609228	63026092	48245071	0.76495	0.75793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-16	171341470	125544122	45581118	49673383	30289621	29364297	5108153	6257572	17998572	12757309	9277520	3474521	5268	3627001	3606808	2303	17890	48741	42140	5618	983	63615739	59413397	48312334	87984	6511	14210	67263	14235	6486	63615739	63040398	48312334	0.76503	0.75811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-17	171430373	125619164	45586304	49686729	30346131	29376985	5108494	6258960	18009531	12757332	9277531	3474525	5276	3627147	3606875	2316	17956	49745	42929	5806	1010	63622133	59428336	48379904	88903	6394	14939	67570	15006	6327	63622133	63055483	48379904	0.7651	0.75829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-18	171499870	125677817	45591337	49699098	30387382	29386428	5108811	6260197	18017420	12757342	9277538	3474528	5276	3627255	3606936	2329	17990	51028	43909	6051	1068	63628531	59442203	48429136	69497	6398	13867	49232	13928	6337	63628531	63069458	48429136	0.76518	0.75846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-19	171528707	125700799	45593722	49704753	30402324	29390775	5108967	6260728	18021080	12757346	9277541	3474528	5277	3627276	3606943	2343	17990	52511	44805	6599	1107	63631978	59448951	48447778	28837	3447	6748	18642	6755	3440	63631978	63076227	48447778	0.76522	0.75854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-20	171539883	125709335	45595194	49707067	30407074	29392656	5109128	6261012	18022516	12757346	9277541	3474528	5277	3627293	3606945	2355	17993	53253	44972	7162	1119	63633780	59452124	48453979	11176	1802	3173	6201	3175	1800	63633780	63079417	48453979	0.76524	0.75858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
