date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-12-18	142794080	107280768	43455804	46017986	17806978	19200371	4860284	5478080	8862007	12742171	9269861	3470533	1777	3570770	3567372	105	3293	0	0	0	0	61153321	54966704	26674055	967149	96187	67748	803214	69514	94421	61153321	58537474	26674055	0.73541	0.70396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-19	143177834	107464925	43497571	46038288	17929066	19398702	4865300	5482631	9050771	12742680	9270097	3470542	2041	3571527	3568112	105	3310	0	0	0	0	61201080	54991566	26985188	383754	47759	24862	311133	25602	47019	61201080	58563093	26985188	0.73599	0.70426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-20	144167723	108000062	43572229	46112532	18315301	19851474	4876800	5496490	9478184	12742739	9270133	3470557	2049	3573448	3570017	105	3326	0	0	0	0	61289179	55079684	27798860	989889	88099	88118	813672	90023	86194	61289179	58653132	27798860	0.73705	0.70535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-21	145387323	108689057	43662884	46215278	18810895	20378905	4889918	5513139	9975848	12743292	9270522	3470648	2122	3576069	3572621	105	3343	0	0	0	0	61395945	55199170	28792208	1219600	106766	119486	993348	122090	104162	61395945	58775239	28792208	0.73833	0.70682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-22	146588293	109366763	43754908	46314644	19297211	20900024	4901793	5529946	10468285	12743552	9270611	3470678	2263	3577954	3574489	105	3360	0	0	0	0	61501801	55315373	29771119	1200970	105856	116203	978911	118071	103988	61501801	58893327	29771119	0.7396	0.70824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-23	147398985	109822493	43819498	46385066	19617929	21252579	4910209	5543274	10799096	12744479	9270970	3471191	2318	3579434	3575955	106	3373	0	0	0	0	61576632	55399637	30422716	810692	74831	84264	651597	85730	73365	61576632	58979071	30422716	0.7405	0.70927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-24	147477886	109865529	43826186	46392935	19646408	21287577	4911283	5544868	10831426	12744506	9270996	3471192	2318	3580274	3576794	106	3374	0	0	0	0	61585259	55409101	30483526	78901	8627	9464	60810	10303	7788	61585259	58989375	30483526	0.74061	0.70939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-25	147513854	109883811	43827847	46394821	19661143	21305070	4911585	5545375	10848110	12744612	9270996	3471197	2419	3580361	3576881	106	3374	0	0	0	0	61587309	55411499	30515046	35968	2050	2398	31520	2485	1963	61587309	58991860	30515046	0.74063	0.70942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-26	147584096	109919924	43833607	46399518	19686799	21339108	4912170	5546805	10880133	12744613	9270996	3471198	2419	3580451	3576969	106	3376	0	0	0	0	61593742	55417627	30572727	70242	6433	6128	57681	6216	6345	61593742	58998078	30572727	0.74071	0.70949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-27	148180725	110220526	43879384	46447986	19893156	21633432	4917665	5559805	11155962	12745232	9271390	3471290	2552	3581535	3578045	106	3384	0	0	0	0	61646484	55479187	31055054	596629	52742	61560	482327	62636	51666	61646484	59060722	31055054	0.74134	0.71025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-28	148897751	110593053	43937062	46507344	20148647	21976147	4924688	5574974	11476485	12745577	9271423	3471481	2673	3582974	3579466	106	3402	0	0	0	0	61712639	55553905	31631207	717026	66155	74718	576153	76139	64734	61712639	59136879	31631207	0.74214	0.71116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-29	149613268	110969810	43997924	46563047	20408839	22313545	4931313	5590271	11791961	12745954	9271648	3471537	2769	3583959	3580420	106	3433	0	0	0	0	61781305	55624961	32207002	715517	68666	71056	575795	72010	67712	61781305	59208920	32207002	0.74297	0.71203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-30	150172845	111260818	44047544	46608378	20604896	22580795	4937217	5605014	12038564	12746049	9271661	3471596	2792	3585183	3581317	108	3758	0	0	0	0	61837739	55685096	32650010	559577	56434	60135	443008	61032	55537	61837739	59270279	32650010	0.74364	0.71277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-31	150297748	111329682	44057977	46619559	20652146	22635778	4938920	5608114	12088744	12746216	9271679	3471691	2846	3586072	3582205	108	3759	0	0	0	0	61850781	55699472	32747495	124903	13042	14376	97485	15264	12154	61850781	59285544	32747495	0.7438	0.71295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-01	150326173	111342834	44059808	46621419	20661607	22650965	4939187	5609096	12102682	12746271	9271680	3471705	2886	3586103	3582235	108	3760	0	0	0	0	61852910	55702328	32770935	28425	2129	2856	23440	2886	2099	61852910	59288431	32770935	0.74383	0.71299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-02	150480105	111424793	44074746	46631186	20718861	22722788	4940497	5613145	12169146	12746277	9271682	3471705	2890	3586247	3582377	108	3762	0	0	0	0	61869302	55716144	32894659	153932	16392	13816	123724	13958	16250	61869302	59302391	32894659	0.74402	0.71315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-03	150960700	111675569	44108623	46674409	20892537	22951875	4945527	5629786	12376562	12746311	9271683	3471733	2895	3586945	3583048	108	3789	0	0	0	0	61908881	55776036	33275783	480595	39579	59892	381124	60563	38908	61908881	59362981	33275783	0.7445	0.71388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-04	151660320	112062226	44157696	46746027	21158503	23263084	4952430	5651585	12659069	12746955	9272011	3471908	3036	3588055	3584143	110	3802	0	0	0	0	61966280	55869630	33824410	699620	57399	93594	548627	94689	56304	61966280	59457685	33824410	0.74519	0.71502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-05	152475597	112520498	44209562	46831406	21479530	23618935	4960025	5676987	12981923	12747193	9272015	3471986	3192	3588971	3585044	111	3816	0	0	0	0	62026646	55980490	34468461	815277	60366	110860	644051	111761	59465	62026646	59569461	34468461	0.74592	0.71637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-06	153157253	112909870	44253564	46902051	21754255	23909807	4966503	5696869	13246435	12747768	9272033	3472039	3696	3589808	3585836	111	3861	0	0	0	0	62077936	56071070	35008247	681656	51290	90580	539786	91372	50498	62077936	59660878	35008247	0.74653	0.71747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-07	153921588	113355424	44301512	46993645	22060267	24226574	4973751	5720069	13532754	12747869	9272034	3472043	3792	3591721	3587188	111	4422	0	0	0	0	62134485	56185868	35601235	764335	56549	114798	592988	116150	55197	62134485	59777589	35601235	0.74721	0.71887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-08	154438594	113654277	44342342	47057981	22253954	24443756	4977759	5736382	13729615	12747977	9272035	3472061	3881	3592584	3587738	111	4735	0	0	0	0	62179874	56266535	35992185	517006	45389	80667	390950	81217	44839	62179874	59859119	35992185	0.74776	0.71985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-09	154623220	113769120	44359412	47087561	22322147	24512994	4979154	5740874	13792966	12748273	9272050	3472075	4148	3592833	3587964	111	4758	0	0	0	0	62198580	56300621	36124019	184626	18706	34086	131834	34312	18480	62198580	59893454	36124019	0.74798	0.72026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-10	155181493	114085919	44390291	47151703	22543925	24753421	4984727	5758937	14009757	12748284	9272052	3472081	4151	3593869	3588750	112	5007	0	0	0	0	62235820	56382833	36562840	558273	37240	82212	438821	82998	36454	62235820	59976702	36562840	0.74843	0.72126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-11	155976273	114548632	44435428	47245604	22867600	25083279	4992115	5783077	14308087	12748733	9272369	3472175	4189	3595629	3589906	112	5611	0	0	0	0	62289818	56500968	37185487	794780	53998	118135	622647	119291	52842	62289818	60096597	37185487	0.74908	0.72271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-12	156855014	115069411	44486283	47352790	23230338	25439577	4999978	5807943	14631656	12748825	9272377	3472199	4249	3597201	3590729	113	6359	0	0	0	0	62349367	56633045	37872602	878741	59549	132077	687115	132900	58726	62349367	60230246	37872602	0.7498	0.72431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-13	157690118	115570242	44535621	47451792	23582829	25771840	5007791	5832862	14931187	12749065	9272391	3472256	4418	3598971	3591559	113	7299	0	0	0	0	62407362	56757023	38525733	835104	57995	123978	653131	124808	57165	62407362	60355994	38525733	0.75049	0.72582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-14	158467154	116043515	44589261	47540296	23913958	26072794	5014735	5856147	15201912	12749698	9272806	3472430	4462	3601147	3592785	113	8249	0	0	0	0	62469587	56868986	39128581	777036	62225	111963	602848	113189	60999	62469587	60470133	39128581	0.75124	0.7272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-15	158932111	116333366	44643053	47596078	24094235	26247050	5019039	5869824	15358187	12749925	9272813	3472455	4657	3601770	3593169	115	8486	0	0	0	0	62528074	56938472	39465565	464957	58487	69486	336984	69870	58103	62528074	60540242	39465565	0.75195	0.72804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-16	159086320	116431367	44660088	47614378	24156901	26302819	5020411	5874233	15408175	12749998	9272814	3472463	4721	3602136	3593494	115	8527	0	0	0	0	62546807	56961189	39578324	154209	18733	22717	112759	23042	18408	62546807	60563325	39578324	0.75217	0.72832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-17	159565970	116727932	44694002	47671204	24362726	26484867	5025206	5889621	15570040	12750055	9272844	3472473	4738	3603116	3594209	115	8792	0	0	0	0	62586261	57033413	39946296	479650	39454	72224	367972	72939	38739	62586261	60636529	39946296	0.75265	0.7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-18	160217022	117142935	44736698	47746383	24659854	26719311	5031720	5909642	15777949	12750442	9273162	3472539	4741	3604334	3595033	117	9184	0	0	0	0	62636613	57128681	40451728	651052	50352	95268	505432	96092	49528	62636613	60733015	40451728	0.75325	0.73036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-19	160895619	117581767	44786792	47827219	24967756	26956299	5038161	5931315	15986823	12751728	9274144	3472831	4753	3605825	3595899	137	9789	0	0	0	0	62694996	57231502	40969121	678597	58383	102821	517393	103687	57517	62694996	60837327	40969121	0.75395	0.73161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-20	161595497	118036149	44837466	47906450	25292233	27200785	5044646	5955250	16200889	12751799	9274166	3472871	4762	3606764	3596377	202	10185	0	0	0	0	62752655	57334773	41508069	699878	57659	103271	538948	103749	57181	62752655	60941537	41508069	0.75465	0.73287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-21	162190844	118431109	44884324	47974686	25572099	27400116	5050297	5977049	16372770	12751847	9274176	3472882	4789	3607772	3596869	255	10648	0	0	0	0	62805666	57424872	41960306	595347	53011	90099	452237	90591	52519	62805666	61032644	41960306	0.75528	0.73396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-22	162485675	118628847	44919372	48016478	25692997	27496495	5053190	5989363	16453942	12751922	9274182	3472900	4840	3608411	3597090	295	11026	0	0	0	0	62843834	57479036	42162805	294831	38168	54164	202499	54385	37947	62843834	61087447	42162805	0.75574	0.73462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-23	162593281	118703554	44931456	48037421	25734677	27529312	5054333	5993819	16481160	12751924	9274182	3472901	4841	3608491	3597128	311	11052	0	0	0	0	62857099	57504452	42231730	107606	13265	25416	68925	25454	13227	62857099	61112943	42231730	0.7559	0.73493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-24	162949300	118938555	44958280	48083493	25896782	27649816	5058212	6008932	16582672	12751927	9274183	3472902	4842	3609002	3597398	353	11251	0	0	0	0	62888073	57565680	42495547	356019	30974	61228	263817	61498	30704	62888073	61174682	42495547	0.75628	0.73567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-25	163448283	119281767	44994405	48148170	26139192	27803888	5062431	6026699	16714758	12752330	9274496	3472983	4851	3610298	3598041	451	11806	0	0	0	0	62929373	57648303	42870607	498983	41300	82623	375060	83266	40657	62929373	61258601	42870607	0.75677	0.73668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-26	163950407	119635481	45031176	48213654	26390651	27951417	5066595	6043479	16841343	12752365	9274514	3472998	4853	3611144	3598357	535	12252	0	0	0	0	62970642	57730666	43249099	502124	41269	82363	378492	82679	40953	62970642	61341810	43249099	0.75727	0.73768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-27	164458693	119997222	45068596	48286802	26641824	28095063	5070772	6061860	16962431	12752428	9274536	3473011	4881	3613980	3600580	613	12787	0	0	0	0	63014484	57822286	43621923	508286	43842	91620	372824	93843	41619	63014484	61436266	43621923	0.7578	0.73882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-28	164894440	120315065	45103271	48350556	26861238	28212219	5074214	6077028	17060977	12752455	9274536	3473032	4887	3614701	3600937	728	13036	0	0	0	0	63052958	57901344	43940138	435747	38474	79058	318215	79415	38117	63052958	61516045	43940138	0.75826	0.73978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-29	165104908	120470248	45127889	48393309	26949050	28267107	5075894	6085194	17106019	12752612	9274539	3473184	4889	3614941	3601028	798	13115	0	0	0	0	63079350	57952485	44073073	210468	26392	51141	132935	51232	26301	63079350	61567426	44073073	0.75858	0.74039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-30	165180371	120526258	45136098	48410701	26979459	28286435	5076554	6088152	17121729	12752634	9274540	3473191	4903	3615044	3601068	840	13136	0	0	0	0	63088260	57972884	44119227	75463	8910	20399	46154	20439	8870	63088260	61587928	44119227	0.75868	0.74064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-01-31	165412059	120696931	45155125	48448155	27093651	28346790	5078758	6096967	17171065	12752697	9274591	3473202	4904	3615641	3601342	915	13384	0	0	0	0	63109816	58019239	44283004	231688	21556	46355	163777	46629	21282	63109816	61634880	44283004	0.75894	0.7412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-01	165703784	120920011	45178317	48494156	27247538	28415038	5080938	6106195	17227905	12752721	9274591	3473217	4913	3616014	3601565	984	13465	0	0	0	0	63135411	58074552	44493821	291725	25595	55313	210817	55536	25372	63135411	61690566	44493821	0.75925	0.74187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-02	166064133	121199002	45206161	48551643	27441198	28495132	5083186	6116489	17295457	12753130	9274911	3473300	4919	3616869	3601925	1057	13887	0	0	0	0	63166183	58142489	44755461	360349	30772	67937	261640	68297	30412	63166183	61759358	44755461	0.75962	0.7427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-03	166404774	121469153	45232570	48607979	27628604	28565067	5085281	6126250	17353536	12753135	9274914	3473300	4921	3617419	3602260	1128	14031	0	0	0	0	63195025	58208657	45001092	340641	28842	66168	245631	66503	28507	63195025	61826076	45001092	0.75997	0.7435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-04	166713968	121713259	45256669	48666066	27790524	28629460	5087048	6136060	17406352	12753363	9274923	3473336	5104	3617886	3602530	1191	14165	0	0	0	0	63221170	58276653	45216145	309194	26145	67996	215053	68266	25875	63221170	61894539	45216145	0.76028	0.74433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-05	166859303	121830165	45272117	48711535	27846513	28657668	5087828	6141327	17428513	12753370	9274924	3473341	5105	3618100	3602658	1225	14217	0	0	0	0	63237527	58327428	45294348	145335	16357	50775	78203	50903	16229	63237527	61945528	45294348	0.76048	0.74494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-06	166911337	121872741	45277374	48728020	27867347	28667013	5088104	6142988	17435921	12753389	9274924	3473343	5122	3618194	3602715	1243	14236	0	0	0	0	63243117	58345594	45322626	52034	5590	18166	28278	18223	5533	63243117	61963788	45322626	0.76054	0.74516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-07	167076032	122003003	45289023	48761375	27952605	28701144	5089154	6148948	17463042	12753402	9274930	3473349	5123	3618483	3602850	1306	14327	0	0	0	0	63255957	58384978	45435097	164695	12840	39384	112471	39519	12705	63255957	62003461	45435097	0.7607	0.74564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-08	167349096	122221815	45308544	48811447	28101824	28754364	5090704	6157252	17506408	12753799	9275256	3473419	5124	3619118	3603240	1358	14520	0	0	0	0	63277744	58443476	45627876	273064	21787	58498	192779	58888	21397	63277744	62062594	45627876	0.76096	0.74635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-09	167628162	122447184	45326897	48863290	28256997	28807604	5092086	6165238	17550280	12753815	9275257	3473431	5127	3619559	3603466	1424	14669	0	0	0	0	63297706	58503383	45827073	279066	19962	59907	199197	60133	19736	63297706	62122942	45827073	0.7612	0.74707	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-10	167878766	122654519	45344432	48914590	28395497	28850328	5093196	6172503	17584629	12753819	9275257	3473434	5128	3620100	3603689	1470	14941	0	0	0	0	63316574	58561997	46000195	250604	18868	58614	173122	58837	18645	63316574	62182097	46000195	0.76143	0.74779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-11	168105463	122842419	45360608	48965766	28516045	28888600	5094357	6179606	17614637	12753837	9275258	3473440	5139	3620607	3603793	1509	15305	0	0	0	0	63334016	58620321	46151126	226697	17442	58324	150931	58428	17338	63334016	62240928	46151126	0.76164	0.74849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-12	168208129	122927832	45370550	48999522	28557760	28905673	5094869	6182962	17627842	12753848	9275262	3473442	5144	3620776	3603831	1537	15408	0	0	0	0	63344512	58657463	46206154	102666	10496	37142	55028	37180	10458	63344512	62278239	46206154	0.76176	0.74894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-13	168240328	122954203	45373355	49009968	28570880	28911413	5095043	6184116	17632254	12753854	9275262	3473443	5149	3620858	3603882	1543	15433	0	0	0	0	63347542	58669070	46223716	32199	3030	11607	17562	11658	2979	63347542	62289928	46223716	0.7618	0.74908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-14	168357956	123051291	45382122	49035735	28633434	28931692	5095714	6188216	17647762	12753884	9275271	3473461	5152	3621089	3604008	1575	15506	0	0	0	0	63357115	58698987	46301854	117628	9573	29917	78138	30043	9447	63357115	62320076	46301854	0.76192	0.74944	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-15	168550148	123210353	45395311	49076892	28738150	28964094	5096530	6193546	17674018	12754283	9275595	3473534	5154	3621418	3604214	1608	15596	0	0	0	0	63371650	58745580	46432918	192192	14535	46593	131064	46799	14329	63371650	62366998	46432918	0.76209	0.75001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-16	168737457	123369449	45407615	49115951	28845883	28991946	5097187	6198487	17696272	12754302	9275597	3473536	5169	3621760	3604309	1650	15801	0	0	0	0	63384708	58789624	46563125	187309	13058	44044	130207	44139	12963	63384708	62411384	46563125	0.76225	0.75054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-17	168923309	123528269	45419601	49157425	28951243	29018658	5097894	6203239	17717525	12754320	9275597	3473552	5171	3622062	3604439	1673	15950	0	0	0	0	63397531	58835889	46689889	185852	12823	46265	126764	46395	12693	63397531	62457951	46689889	0.7624	0.7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-18	169099637	123678762	45434512	49200657	29043593	29044189	5099039	6208291	17736859	12754400	9275638	3473591	5171	3622286	3604548	1708	16030	0	0	0	0	63413737	58884247	46801653	176328	16206	48358	111764	48467	16097	63413737	62506533	46801653	0.7626	0.75169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-19	169170816	123740045	45440906	49226152	29072987	29053964	5099294	6210730	17743940	12754402	9275638	3473592	5172	3622405	3604602	1755	16048	0	0	0	0	63420440	58912229	46838147	71179	6703	27982	36494	28036	6649	63420440	62534634	46838147	0.76268	0.75202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-20	169198195	123762532	45443098	49234816	29084618	29058802	5099436	6211585	17747781	12754412	9275638	3473597	5177	3622449	3604633	1766	16050	0	0	0	0	63422805	58921764	46853626	27379	2365	9535	15479	9566	2334	63422805	62544213	46853626	0.76271	0.75214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-21	169307225	123854050	45452214	49260151	29141685	29076117	5100507	6214917	17760693	12754452	9275651	3473624	5177	3622606	3604710	1788	16108	0	0	0	0	63433082	58950480	46923663	109030	10277	28716	70037	28793	10200	63433082	62573086	46923663	0.76283	0.75249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-22	169464877	123989760	45462746	49294886	29232128	29097092	5101134	6218767	17777191	12754901	9276026	3473698	5177	3623124	3605024	1821	16279	0	0	0	0	63444930	58989172	47030775	157652	11848	38692	107112	39006	11534	63444930	62612296	47030775	0.76297	0.75296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-23	169621449	124123615	45472603	49327971	29323041	29119190	5101712	6222268	17795210	12755326	9276260	3473888	5178	3623318	3605105	1838	16375	0	0	0	0	63455680	59025965	47139804	156572	10750	36793	109029	36874	10669	63455680	62649283	47139804	0.7631	0.7534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-24	169779917	124259926	45483276	49362969	29413681	29141030	5102270	6225883	17812877	12755407	9276313	3473913	5181	3623554	3605218	1875	16461	0	0	0	0	63467077	59064640	47248200	158468	11397	38675	108396	38788	11284	63467077	62688194	47248200	0.76324	0.75387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-25	169913653	124375036	45492134	49393718	29489184	29159096	5102709	6229446	17826941	12755635	9276422	3474030	5183	3623886	3605328	1894	16664	0	0	0	0	63476593	59099088	47337972	133736	9516	34448	89772	34558	9406	63476593	62722974	47337972	0.76335	0.75429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-26	169965686	124419178	45496370	49410695	29512113	29166347	5102901	6231094	17832352	12755644	9276423	3474032	5189	3623967	3605361	1909	16697	550	503	36	11	63481558	59117766	47366362	52033	4965	18678	28390	18711	4932	63481558	62741733	47366362	0.76341	0.75452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-27	169981792	124431921	45497588	49415267	29519066	29168501	5102951	6231563	17833987	12755652	9276428	3474035	5189	3623990	3605377	1913	16700	1728	1554	131	43	63483898	59122909	47374985	16106	2340	5143	8623	5159	2324	63483898	62746899	47374985	0.76344	0.75458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-02-28	170061687	124494489	45502641	49431487	29560361	29181999	5103267	6233724	17845008	12755654	9276428	3474037	5189	3624146	3605443	1968	16735	5399	4942	379	78	63492721	59141595	47427371	79895	8823	18686	52386	18752	8757	63492721	62765741	47427371	0.76355	0.7548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-01	170174343	124588185	45508867	49453791	29625527	29196889	5103597	6235957	17857335	12755692	9276444	3474059	5189	3624358	3605493	2033	16832	9219	8419	685	115	63502820	59166525	47504998	112656	10099	24930	77627	24980	10049	63502820	62790883	47504998	0.76367	0.75511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-02	170286757	124681272	45515777	49475835	29689660	29211995	5103901	6238136	17869958	12755752	9276496	3474063	5193	3624537	3605587	2056	16894	13201	11948	1070	183	63513709	59191160	47581888	112414	10889	24635	76890	24729	10795	63513709	62815697	47581888	0.7638	0.7554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-03	170426190	124797262	45523312	49502812	29771138	29231325	5104432	6240991	17885902	12755761	9276496	3474072	5193	3624872	3605662	2090	17120	16970	15196	1528	246	63525098	59221493	47679599	139433	11389	30333	97711	30408	11314	63525098	62846365	47679599	0.76394	0.75577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-04	170536064	124886706	45529946	49525549	29831211	29246580	5104771	6243246	17898563	12755791	9276507	3474089	5195	3625102	3605768	2120	17214	21885	19436	2118	331	63536428	59247122	47752514	109874	11330	25629	72915	25735	11224	63536428	62872224	47752514	0.76407	0.75608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05	170577519	124917909	45532677	49535850	29849382	29252752	5104951	6244347	17903454	12755792	9276507	3474089	5196	3625157	3605789	2128	17240	25909	22892	2612	405	63542816	59259026	47775677	41455	6388	11904	23163	11925	6367	63542816	62884183	47775677	0.76415	0.75623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06	170595096	124929817	45533728	49539496	29856593	29254972	5105043	6244789	17905140	12755793	9276507	3474089	5197	3625169	3605793	2133	17243	29345	26041	2865	439	63547112	59263372	47784612	17577	4296	4346	8935	4350	4292	63547112	62888541	47784612	0.7642	0.75628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07	170658313	124981059	45538302	49552169	29890588	29263200	5105261	6246062	17911877	12755834	9276541	3474096	5197	3625509	3605998	2165	17346	32711	28983	3219	509	63555085	59277711	47825517	63217	7973	14339	40905	14544	7768	63555085	62903220	47825517	0.7643	0.75646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08	170759194	125064825	45544174	49571312	29949339	29276568	5105609	6247618	17923341	12756296	9276907	3474191	5198	3625838	3606191	2186	17461	35667	31502	3597	568	63564383	59298904	47895907	100881	9298	21193	70390	21386	9105	63564383	62924742	47895907	0.76441	0.75672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-09	170860758	125148716	45549568	49588800	30010348	29291261	5106008	6249258	17935995	12756408	9276948	3474257	5203	3626007	3606240	2199	17568	38366	33781	3941	644	63572545	59318455	47969758	101564	8162	19551	73851	19600	8113	63572545	62944462	47969758	0.76451	0.75695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
