date	impfstoff	region	dosen	einrichtung
2021-06-29	comirnaty	DE-BE	124386	arztpraxen
2021-06-29	comirnaty	DE-BB	46512	arztpraxen
2021-06-29	comirnaty	DE-HB	17646	arztpraxen
2021-06-29	comirnaty	DE-HH	60132	arztpraxen
2021-06-29	comirnaty	DE-HE	231522	arztpraxen
2021-06-29	comirnaty	DE-MV	30726	arztpraxen
2021-06-29	comirnaty	DE-NI	272274	arztpraxen
2021-06-29	comirnaty	DE-NW	661122	arztpraxen
2021-06-29	comirnaty	DE-RP	128706	arztpraxen
2021-06-29	comirnaty	DE-SL	28992	arztpraxen
2021-06-29	comirnaty	DE-SN	84894	arztpraxen
2021-06-29	comirnaty	DE-ST	56688	arztpraxen
2021-06-29	comirnaty	DE-SH	82320	arztpraxen
2021-06-29	comirnaty	DE-TH	40734	arztpraxen
2021-06-29	astra	DE-BW	44020	arztpraxen
2021-06-29	astra	DE-BY	62610	arztpraxen
2021-06-29	astra	DE-BE	17500	arztpraxen
2021-06-29	astra	DE-BB	9100	arztpraxen
2021-06-29	astra	DE-HB	2270	arztpraxen
2021-06-29	astra	DE-HH	10350	arztpraxen
2021-06-29	astra	DE-HE	32950	arztpraxen
2021-06-29	astra	DE-MV	4600	arztpraxen
2021-06-29	astra	DE-NI	56700	arztpraxen
2021-06-29	astra	DE-NW	177820	arztpraxen
2021-06-29	astra	DE-RP	18600	arztpraxen
2021-06-29	astra	DE-SL	3910	arztpraxen
2021-06-29	astra	DE-SN	9450	arztpraxen
2021-06-29	astra	DE-ST	6490	arztpraxen
2021-06-29	astra	DE-SH	19310	arztpraxen
2021-06-29	astra	DE-TH	3550	arztpraxen
2021-07-04	comirnaty	DE-BW	147573	impfzentren
2021-07-04	comirnaty	DE-BY	174485	impfzentren
2021-07-04	comirnaty	DE-BE	48784	impfzentren
2021-07-04	comirnaty	DE-BB	33527	impfzentren
2021-07-04	comirnaty	DE-HB	9056	impfzentren
2021-07-04	comirnaty	DE-HH	24558	impfzentren
2021-07-04	comirnaty	DE-HE	83596	impfzentren
2021-07-04	comirnaty	DE-MV	21379	impfzentren
2021-07-04	comirnaty	DE-NI	106270	impfzentren
2021-07-04	comirnaty	DE-NW	238597	impfzentren
2021-07-04	comirnaty	DE-RP	54426	impfzentren
2021-07-04	comirnaty	DE-SL	13120	impfzentren
2021-07-04	comirnaty	DE-SN	54134	impfzentren
2021-07-04	comirnaty	DE-ST	29178	impfzentren
2021-07-04	comirnaty	DE-SH	38604	impfzentren
2021-07-04	comirnaty	DE-TH	28362	impfzentren
2021-07-01	astra	DE-BW	187200	impfzentren
2021-07-01	astra	DE-BY	79200	impfzentren
2021-07-01	astra	DE-BE	14400	impfzentren
2021-07-01	astra	DE-BB	31200	impfzentren
2021-07-01	astra	DE-HB	7200	impfzentren
2021-07-01	astra	DE-HH	26400	impfzentren
2021-07-01	astra	DE-HE	43200	impfzentren
2021-07-01	astra	DE-MV	9600	impfzentren
2021-07-01	astra	DE-NI	120000	impfzentren
2021-07-01	astra	DE-NW	129600	impfzentren
2021-07-01	astra	DE-RP	28800	impfzentren
2021-07-01	astra	DE-SL	0	impfzentren
2021-07-01	astra	DE-SN	0	impfzentren
2021-07-01	astra	DE-ST	14400	impfzentren
2021-07-01	astra	DE-SH	0	impfzentren
2021-07-01	astra	DE-TH	0	impfzentren
2021-07-02	johnson	DE-BW	100800	impfzentren
2021-07-02	johnson	DE-BY	115200	impfzentren
2021-07-02	johnson	DE-BE	0	impfzentren
2021-07-02	johnson	DE-BB	24000	impfzentren
2021-07-02	johnson	DE-HB	8300	impfzentren
2021-07-02	johnson	DE-HH	16800	impfzentren
2021-07-02	johnson	DE-HE	55200	impfzentren
2021-07-02	johnson	DE-MV	14400	impfzentren
2021-07-02	johnson	DE-NI	69600	impfzentren
2021-07-02	johnson	DE-NW	175200	impfzentren
2021-07-02	johnson	DE-RP	36000	impfzentren
2021-07-02	johnson	DE-SL	12000	impfzentren
2021-07-02	johnson	DE-SN	36000	impfzentren
2021-07-02	johnson	DE-ST	19200	impfzentren
2021-07-02	johnson	DE-SH	19200	impfzentren
2021-07-02	johnson	DE-TH	19200	impfzentren
2021-06-29	comirnaty	DE-Betriebe	801450	betriebe
2021-07-06	comirnaty	DE-Betriebe	492726	betriebe
2021-07-06	johnson	DE-Betriebe	258360	betriebe
2021-07-11	johnson	DE-BUND	200	bund
2021-07-06	comirnaty	DE-BW	258372	arztpraxen
2021-07-06	comirnaty	DE-BY	338526	arztpraxen
2021-07-06	comirnaty	DE-BE	105348	arztpraxen
2021-07-06	comirnaty	DE-BB	38724	arztpraxen
2021-07-06	comirnaty	DE-HB	14688	arztpraxen
2021-07-06	comirnaty	DE-HH	49776	arztpraxen
2021-07-06	comirnaty	DE-HE	205152	arztpraxen
2021-07-06	comirnaty	DE-MV	28086	arztpraxen
2021-07-06	comirnaty	DE-NI	222366	arztpraxen
2021-07-06	comirnaty	DE-NW	542244	arztpraxen
2021-07-06	comirnaty	DE-RP	99882	arztpraxen
2021-07-06	comirnaty	DE-SL	25896	arztpraxen
2021-07-06	comirnaty	DE-SN	71766	arztpraxen
2021-07-06	comirnaty	DE-ST	39942	arztpraxen
2021-07-06	comirnaty	DE-SH	66234	arztpraxen
2021-07-06	comirnaty	DE-TH	35046	arztpraxen
2021-07-11	comirnaty	DE-BW	146250	impfzentren
2021-07-11	comirnaty	DE-BY	175500	impfzentren
2021-07-11	comirnaty	DE-BE	52650	impfzentren
2021-07-11	comirnaty	DE-BB	35100	impfzentren
2021-07-11	comirnaty	DE-HB	5850	impfzentren
2021-07-11	comirnaty	DE-HH	23400	impfzentren
2021-07-11	comirnaty	DE-HE	81900	impfzentren
2021-07-11	comirnaty	DE-MV	23400	impfzentren
2021-07-11	comirnaty	DE-NI	105300	impfzentren
2021-07-11	comirnaty	DE-NW	234000	impfzentren
2021-07-11	comirnaty	DE-RP	58500	impfzentren
2021-07-11	comirnaty	DE-SL	11700	impfzentren
2021-07-11	comirnaty	DE-SN	52650	impfzentren
2021-07-11	comirnaty	DE-ST	29250	impfzentren
2021-07-11	comirnaty	DE-SH	40950	impfzentren
2021-07-11	comirnaty	DE-TH	29250	impfzentren
2021-07-06	astra	DE-BW	105600	impfzentren
2021-07-06	astra	DE-BY	504000	impfzentren
2021-07-06	astra	DE-BE	36000	impfzentren
2021-07-06	astra	DE-BB	0	impfzentren
2021-07-06	astra	DE-HB	7200	impfzentren
2021-07-06	astra	DE-HH	24000	impfzentren
2021-07-06	astra	DE-HE	122400	impfzentren
2021-07-06	astra	DE-MV	4800	impfzentren
2021-07-06	astra	DE-NI	76800	impfzentren
2021-07-06	astra	DE-NW	688800	impfzentren
2021-07-06	astra	DE-RP	38400	impfzentren
2021-07-06	astra	DE-SL	0	impfzentren
2021-07-06	astra	DE-SN	98400	impfzentren
2021-07-06	astra	DE-ST	21600	impfzentren
2021-07-06	astra	DE-SH	14400	impfzentren
2021-07-06	astra	DE-TH	24000	impfzentren
2021-07-06	astra	DE-BW	29170	arztpraxen
2021-07-06	astra	DE-BY	37660	arztpraxen
2021-07-06	astra	DE-BE	10160	arztpraxen
2021-07-06	astra	DE-BB	6760	arztpraxen
2021-07-06	astra	DE-HB	2510	arztpraxen
2021-07-06	astra	DE-HH	5230	arztpraxen
2021-07-06	astra	DE-HE	22080	arztpraxen
2021-07-06	astra	DE-MV	6010	arztpraxen
2021-07-06	astra	DE-NI	38520	arztpraxen
2021-07-06	astra	DE-NW	127070	arztpraxen
2021-07-06	astra	DE-RP	14170	arztpraxen
2021-07-06	astra	DE-SL	3630	arztpraxen
2021-07-06	astra	DE-SN	8450	arztpraxen
2021-07-06	astra	DE-ST	5810	arztpraxen
2021-07-06	astra	DE-SH	16180	arztpraxen
2021-07-06	astra	DE-TH	3110	arztpraxen
2021-07-05	moderna	DE-BW	44400	impfzentren
2021-07-05	moderna	DE-BY	157200	impfzentren
2021-07-05	moderna	DE-BE	44400	impfzentren
2021-07-05	moderna	DE-BB	25200	impfzentren
2021-07-05	moderna	DE-HB	3600	impfzentren
2021-07-05	moderna	DE-HH	26400	impfzentren
2021-07-05	moderna	DE-HE	72000	impfzentren
2021-07-05	moderna	DE-MV	14400	impfzentren
2021-07-05	moderna	DE-NI	92400	impfzentren
2021-07-05	moderna	DE-NW	228000	impfzentren
2021-07-05	moderna	DE-RP	19200	impfzentren
2021-07-05	moderna	DE-SL	9600	impfzentren
2021-07-05	moderna	DE-SN	51600	impfzentren
2021-07-05	moderna	DE-ST	21600	impfzentren
2021-07-05	moderna	DE-SH	36000	impfzentren
2021-07-05	moderna	DE-TH	30000	impfzentren
2021-07-13	comirnaty	DE-Betriebe	398364	betriebe
2021-07-12	moderna	DE-BW	177600	impfzentren
2021-07-12	moderna	DE-BY	208800	impfzentren
2021-07-12	moderna	DE-BE	58800	impfzentren
2021-07-12	moderna	DE-BB	40800	impfzentren
2021-07-12	moderna	DE-HB	10800	impfzentren
2021-07-12	moderna	DE-HH	30000	impfzentren
2021-07-12	moderna	DE-HE	100800	impfzentren
2021-07-12	moderna	DE-MV	25200	impfzentren
2021-07-12	moderna	DE-NI	127200	impfzentren
2021-07-12	moderna	DE-NW	286800	impfzentren
2021-07-12	moderna	DE-RP	64800	impfzentren
2021-07-12	moderna	DE-SL	15600	impfzentren
2021-07-12	moderna	DE-SN	64800	impfzentren
2021-07-12	moderna	DE-ST	34800	impfzentren
2021-07-12	moderna	DE-SH	46800	impfzentren
2021-07-12	moderna	DE-TH	33600	impfzentren
2021-07-13	comirnaty	DE-BW	283146	arztpraxen
2021-07-13	comirnaty	DE-BY	368382	arztpraxen
2021-07-13	comirnaty	DE-BE	116682	arztpraxen
2021-07-13	comirnaty	DE-BB	58524	arztpraxen
2021-07-13	comirnaty	DE-HB	18450	arztpraxen
2021-07-13	comirnaty	DE-HH	48342	arztpraxen
2021-07-13	comirnaty	DE-HE	219018	arztpraxen
2021-07-13	comirnaty	DE-MV	33714	arztpraxen
2021-07-13	comirnaty	DE-NI	296982	arztpraxen
2021-07-13	comirnaty	DE-NW	591210	arztpraxen
2021-07-13	comirnaty	DE-RP	123762	arztpraxen
2021-07-13	comirnaty	DE-SL	28452	arztpraxen
2021-07-13	comirnaty	DE-SN	81534	arztpraxen
2021-07-13	comirnaty	DE-ST	61830	arztpraxen
2021-07-13	comirnaty	DE-SH	91650	arztpraxen
2021-07-13	comirnaty	DE-TH	45240	arztpraxen
2021-07-18	comirnaty	DE-BW	152100	impfzentren
2021-07-18	comirnaty	DE-BY	175500	impfzentren
2021-07-18	comirnaty	DE-BE	46800	impfzentren
2021-07-18	comirnaty	DE-BB	29250	impfzentren
2021-07-18	comirnaty	DE-HB	11700	impfzentren
2021-07-18	comirnaty	DE-HH	23400	impfzentren
2021-07-18	comirnaty	DE-HE	81900	impfzentren
2021-07-18	comirnaty	DE-MV	17550	impfzentren
2021-07-18	comirnaty	DE-NI	105300	impfzentren
2021-07-18	comirnaty	DE-NW	239850	impfzentren
2021-07-18	comirnaty	DE-RP	52650	impfzentren
2021-07-18	comirnaty	DE-SL	17550	impfzentren
2021-07-18	comirnaty	DE-SN	58500	impfzentren
2021-07-18	comirnaty	DE-ST	29250	impfzentren
2021-07-18	comirnaty	DE-SH	40950	impfzentren
2021-07-18	comirnaty	DE-TH	23400	impfzentren
2021-07-13	astra	DE-BW	8060	arztpraxen
2021-07-13	astra	DE-BY	11000	arztpraxen
2021-07-13	astra	DE-BE	2760	arztpraxen
2021-07-13	astra	DE-BB	2570	arztpraxen
2021-07-13	astra	DE-HB	580	arztpraxen
2021-07-13	astra	DE-HH	1170	arztpraxen
2021-07-13	astra	DE-HE	5480	arztpraxen
2021-07-13	astra	DE-MV	2310	arztpraxen
2021-07-13	astra	DE-NI	9860	arztpraxen
2021-07-13	astra	DE-NW	20440	arztpraxen
2021-07-13	astra	DE-RP	2500	arztpraxen
2021-07-13	astra	DE-SL	1290	arztpraxen
2021-07-13	astra	DE-SN	3780	arztpraxen
2021-07-13	astra	DE-ST	1790	arztpraxen
2021-07-13	astra	DE-SH	4860	arztpraxen
2021-07-13	astra	DE-TH	1830	arztpraxen
2021-07-13	johnson	DE-BW	16545	arztpraxen
2021-07-13	johnson	DE-BY	18880	arztpraxen
2021-07-13	johnson	DE-BE	6480	arztpraxen
2021-07-13	johnson	DE-BB	3360	arztpraxen
2021-07-13	johnson	DE-HB	565	arztpraxen
2021-07-13	johnson	DE-HH	3490	arztpraxen
2021-07-13	johnson	DE-HE	16475	arztpraxen
2021-07-13	johnson	DE-MV	1580	arztpraxen
2021-07-13	johnson	DE-NI	13265	arztpraxen
2021-07-13	johnson	DE-NW	26395	arztpraxen
2021-07-13	johnson	DE-RP	5390	arztpraxen
2021-07-13	johnson	DE-SL	2005	arztpraxen
2021-07-13	johnson	DE-SN	4080	arztpraxen
2021-07-13	johnson	DE-ST	4520	arztpraxen
2021-07-13	johnson	DE-SH	3010	arztpraxen
2021-07-13	johnson	DE-TH	2590	arztpraxen
2021-07-20	comirnaty	DE-Betriebe	264588	betriebe
2021-07-20	comirnaty	DE-BW	245652	arztpraxen
2021-07-20	comirnaty	DE-BY	278502	arztpraxen
2021-07-20	comirnaty	DE-BE	112152	arztpraxen
2021-07-20	comirnaty	DE-BB	40254	arztpraxen
2021-07-20	comirnaty	DE-HB	14118	arztpraxen
2021-07-20	comirnaty	DE-HH	34086	arztpraxen
2021-07-20	comirnaty	DE-HE	145920	arztpraxen
2021-07-20	comirnaty	DE-MV	24072	arztpraxen
2021-07-20	comirnaty	DE-NI	221040	arztpraxen
2021-07-20	comirnaty	DE-NW	406194	arztpraxen
2021-07-20	comirnaty	DE-RP	85848	arztpraxen
2021-07-20	comirnaty	DE-SL	21282	arztpraxen
2021-07-20	comirnaty	DE-SN	65268	arztpraxen
2021-07-20	comirnaty	DE-ST	53616	arztpraxen
2021-07-20	comirnaty	DE-SH	62964	arztpraxen
2021-07-20	comirnaty	DE-TH	30738	arztpraxen
2021-07-25	comirnaty	DE-BW	146250	impfzentren
2021-07-25	comirnaty	DE-BY	169650	impfzentren
2021-07-25	comirnaty	DE-BE	46800	impfzentren
2021-07-25	comirnaty	DE-BB	35100	impfzentren
2021-07-25	comirnaty	DE-HB	5850	impfzentren
2021-07-25	comirnaty	DE-HH	29250	impfzentren
2021-07-25	comirnaty	DE-HE	87750	impfzentren
2021-07-25	comirnaty	DE-MV	23400	impfzentren
2021-07-25	comirnaty	DE-NI	111150	impfzentren
2021-07-25	comirnaty	DE-NW	239850	impfzentren
2021-07-25	comirnaty	DE-RP	52650	impfzentren
2021-07-25	comirnaty	DE-SL	11700	impfzentren
2021-07-25	comirnaty	DE-SN	52650	impfzentren
2021-07-25	comirnaty	DE-ST	29250	impfzentren
2021-07-25	comirnaty	DE-SH	35100	impfzentren
2021-07-25	comirnaty	DE-TH	29250	impfzentren
2021-07-22	moderna	DE-BW	24000	impfzentren
2021-07-22	moderna	DE-BY	0	impfzentren
2021-07-22	moderna	DE-BE	7200	impfzentren
2021-07-22	moderna	DE-BB	3600	impfzentren
2021-07-22	moderna	DE-HB	3600	impfzentren
2021-07-22	moderna	DE-HH	2400	impfzentren
2021-07-22	moderna	DE-HE	9600	impfzentren
2021-07-22	moderna	DE-MV	2400	impfzentren
2021-07-22	moderna	DE-NI	13200	impfzentren
2021-07-22	moderna	DE-NW	0	impfzentren
2021-07-22	moderna	DE-RP	7200	impfzentren
2021-07-22	moderna	DE-SL	1200	impfzentren
2021-07-22	moderna	DE-SN	6000	impfzentren
2021-07-22	moderna	DE-ST	3600	impfzentren
2021-07-22	moderna	DE-SH	4800	impfzentren
2021-07-22	moderna	DE-TH	4800	impfzentren
2021-07-09	comirnaty	DE-BUND	13710	bund
2021-07-21	johnson	DE-BW	0	impfzentren
2021-07-21	johnson	DE-BY	0	impfzentren
2021-07-21	johnson	DE-BE	12000	impfzentren
2021-07-21	johnson	DE-BB	0	impfzentren
2021-07-21	johnson	DE-HB	0	impfzentren
2021-07-21	johnson	DE-HH	0	impfzentren
2021-07-21	johnson	DE-HE	0	impfzentren
2021-07-21	johnson	DE-MV	0	impfzentren
2021-07-21	johnson	DE-NI	0	impfzentren
2021-07-21	johnson	DE-NW	0	impfzentren
2021-07-21	johnson	DE-RP	0	impfzentren
2021-07-21	johnson	DE-SL	0	impfzentren
2021-07-21	johnson	DE-SN	0	impfzentren
2021-07-21	johnson	DE-ST	0	impfzentren
2021-07-21	johnson	DE-SH	0	impfzentren
2021-07-21	johnson	DE-TH	0	impfzentren
2021-07-27	comirnaty	DE-Betriebe	224094	betriebe
2021-07-27	comirnaty	DE-BW	200508	arztpraxen
2021-07-27	comirnaty	DE-BY	259662	arztpraxen
2021-07-27	comirnaty	DE-BE	79272	arztpraxen
2021-07-27	comirnaty	DE-BB	31698	arztpraxen
2021-07-27	comirnaty	DE-HB	14640	arztpraxen
2021-07-27	comirnaty	DE-HH	34266	arztpraxen
2021-07-27	comirnaty	DE-HE	115926	arztpraxen
2021-07-27	comirnaty	DE-MV	25212	arztpraxen
2021-07-27	comirnaty	DE-NI	167436	arztpraxen
2021-07-27	comirnaty	DE-NW	341760	arztpraxen
2021-07-27	comirnaty	DE-RP	68616	arztpraxen
2021-07-27	comirnaty	DE-SL	17316	arztpraxen
2021-07-27	comirnaty	DE-SN	40176	arztpraxen
2021-07-27	comirnaty	DE-ST	31596	arztpraxen
2021-07-27	comirnaty	DE-SH	57132	arztpraxen
2021-07-27	comirnaty	DE-TH	25014	arztpraxen
2021-07-27	johnson	DE-BW	720	arztpraxen
2021-07-27	johnson	DE-BY	440	arztpraxen
2021-07-27	johnson	DE-BE	240	arztpraxen
2021-07-27	johnson	DE-BB	90	arztpraxen
2021-07-27	johnson	DE-HB	125	arztpraxen
2021-07-27	johnson	DE-HH	250	arztpraxen
2021-07-27	johnson	DE-HE	235	arztpraxen
2021-07-27	johnson	DE-MV	45	arztpraxen
2021-07-27	johnson	DE-NI	305	arztpraxen
2021-07-27	johnson	DE-NW	1285	arztpraxen
2021-07-27	johnson	DE-RP	125	arztpraxen
2021-07-27	johnson	DE-SL	270	arztpraxen
2021-07-27	johnson	DE-SN	140	arztpraxen
2021-07-27	johnson	DE-ST	40	arztpraxen
2021-07-27	johnson	DE-SH	325	arztpraxen
2021-07-27	johnson	DE-TH	5	arztpraxen
2021-07-27	johnson	DE-BW	0	impfzentren
2021-07-27	johnson	DE-BY	0	impfzentren
2021-07-27	johnson	DE-BE	0	impfzentren
2021-07-27	johnson	DE-BB	0	impfzentren
2021-07-27	johnson	DE-HB	0	impfzentren
2021-07-27	johnson	DE-HH	0	impfzentren
2021-07-27	johnson	DE-HE	12000	impfzentren
2021-07-27	johnson	DE-MV	0	impfzentren
2021-07-27	johnson	DE-NI	0	impfzentren
2021-07-27	johnson	DE-NW	0	impfzentren
2021-07-27	johnson	DE-RP	0	impfzentren
2021-07-27	johnson	DE-SL	0	impfzentren
2021-07-27	johnson	DE-SN	0	impfzentren
2021-07-27	johnson	DE-ST	12000	impfzentren
2021-07-27	johnson	DE-SH	0	impfzentren
2021-07-27	johnson	DE-TH	0	impfzentren
2021-08-01	comirnaty	DE-BW	146250	impfzentren
2021-08-01	comirnaty	DE-BY	0	impfzentren
2021-08-01	comirnaty	DE-BE	52650	impfzentren
2021-08-01	comirnaty	DE-BB	29250	impfzentren
2021-08-01	comirnaty	DE-HB	17550	impfzentren
2021-08-01	comirnaty	DE-HH	23400	impfzentren
2021-08-01	comirnaty	DE-HE	87750	impfzentren
2021-08-01	comirnaty	DE-MV	17550	impfzentren
2021-08-01	comirnaty	DE-NI	105300	impfzentren
2021-08-01	comirnaty	DE-NW	239850	impfzentren
2021-08-01	comirnaty	DE-RP	58500	impfzentren
2021-08-01	comirnaty	DE-SL	11700	impfzentren
2021-08-01	comirnaty	DE-SN	0	impfzentren
2021-08-01	comirnaty	DE-ST	29250	impfzentren
2021-08-01	comirnaty	DE-SH	35100	impfzentren
2021-08-01	comirnaty	DE-TH	29250	impfzentren
2021-07-26	moderna	DE-BW	152400	impfzentren
2021-07-26	moderna	DE-BY	210000	impfzentren
2021-07-26	moderna	DE-BE	51600	impfzentren
2021-07-26	moderna	DE-BB	36000	impfzentren
2021-07-26	moderna	DE-HB	7500	impfzentren
2021-07-26	moderna	DE-HH	26400	impfzentren
2021-07-26	moderna	DE-HE	90000	impfzentren
2021-07-26	moderna	DE-MV	24000	impfzentren
2021-07-26	moderna	DE-NI	114000	impfzentren
2021-07-26	moderna	DE-NW	0	impfzentren
2021-07-26	moderna	DE-RP	58800	impfzentren
2021-07-26	moderna	DE-SL	14400	impfzentren
2021-07-26	moderna	DE-SN	0	impfzentren
2021-07-26	moderna	DE-ST	31200	impfzentren
2021-07-26	moderna	DE-SH	42000	impfzentren
2021-07-26	moderna	DE-TH	30000	impfzentren
2021-07-28	moderna	DE-BW	177600	impfzentren
2021-07-28	moderna	DE-BY	208800	impfzentren
2021-07-28	moderna	DE-BE	58800	impfzentren
2021-07-28	moderna	DE-BB	40800	impfzentren
2021-07-28	moderna	DE-HB	10800	impfzentren
2021-07-28	moderna	DE-HH	30000	impfzentren
2021-07-28	moderna	DE-HE	100800	impfzentren
2021-07-28	moderna	DE-MV	25200	impfzentren
2021-07-28	moderna	DE-NI	128400	impfzentren
2021-07-28	moderna	DE-NW	0	impfzentren
2021-07-28	moderna	DE-RP	40800	impfzentren
2021-07-28	moderna	DE-SL	15600	impfzentren
2021-07-28	moderna	DE-SN	0	impfzentren
2021-07-28	moderna	DE-ST	34800	impfzentren
2021-07-28	moderna	DE-SH	45600	impfzentren
2021-07-28	moderna	DE-TH	33600	impfzentren
2021-07-13	johnson	DE-Betriebe	835	betriebe
2021-08-03	comirnaty	DE-Betriebe	192480	betriebe
2021-07-20	johnson	DE-Betriebe	305	betriebe
2021-07-27	johnson	DE-Betriebe	20	betriebe
2021-08-08	comirnaty	DE-BW	146250	impfzentren
2021-08-08	comirnaty	DE-BY	0	impfzentren
2021-08-08	comirnaty	DE-BE	46800	impfzentren
2021-08-08	comirnaty	DE-BB	35100	impfzentren
2021-08-08	comirnaty	DE-HB	11700	impfzentren
2021-08-08	comirnaty	DE-HH	23400	impfzentren
2021-08-08	comirnaty	DE-HE	81900	impfzentren
2021-08-08	comirnaty	DE-MV	23400	impfzentren
2021-08-08	comirnaty	DE-NI	105300	impfzentren
2021-08-08	comirnaty	DE-NW	239850	impfzentren
2021-08-08	comirnaty	DE-RP	52650	impfzentren
2021-08-08	comirnaty	DE-SL	11700	impfzentren
2021-08-08	comirnaty	DE-SN	0	impfzentren
2021-08-08	comirnaty	DE-ST	29250	impfzentren
2021-08-08	comirnaty	DE-SH	40950	impfzentren
2021-08-08	comirnaty	DE-TH	29250	impfzentren
2021-08-03	comirnaty	DE-BW	144852	arztpraxen
2021-08-03	comirnaty	DE-BY	207162	arztpraxen
2021-08-03	comirnaty	DE-BE	67530	arztpraxen
2021-08-03	comirnaty	DE-BB	35124	arztpraxen
2021-08-03	comirnaty	DE-HB	8040	arztpraxen
2021-08-03	comirnaty	DE-HH	38040	arztpraxen
2021-08-03	comirnaty	DE-HE	99294	arztpraxen
2021-08-03	comirnaty	DE-MV	26262	arztpraxen
2021-08-03	comirnaty	DE-NI	124398	arztpraxen
2021-08-03	comirnaty	DE-NW	279672	arztpraxen
2021-08-03	comirnaty	DE-RP	57426	arztpraxen
2021-08-03	comirnaty	DE-SL	15312	arztpraxen
2021-08-03	comirnaty	DE-SN	30012	arztpraxen
2021-08-03	comirnaty	DE-ST	26490	arztpraxen
2021-08-03	comirnaty	DE-SH	66966	arztpraxen
2021-08-03	comirnaty	DE-TH	17964	arztpraxen
2021-08-02	moderna	DE-BW	177600	impfzentren
2021-08-02	moderna	DE-BY	0	impfzentren
2021-08-02	moderna	DE-BE	0	impfzentren
2021-08-02	moderna	DE-BB	39600	impfzentren
2021-08-02	moderna	DE-HB	10800	impfzentren
2021-08-02	moderna	DE-HH	30000	impfzentren
2021-08-02	moderna	DE-HE	100800	impfzentren
2021-08-02	moderna	DE-MV	25200	impfzentren
2021-08-02	moderna	DE-NI	127200	impfzentren
2021-08-02	moderna	DE-NW	0	impfzentren
2021-08-02	moderna	DE-RP	0	impfzentren
2021-08-02	moderna	DE-SL	15600	impfzentren
2021-08-02	moderna	DE-SN	0	impfzentren
2021-08-02	moderna	DE-ST	0	impfzentren
2021-08-02	moderna	DE-SH	0	impfzentren
2021-08-02	moderna	DE-TH	33600	impfzentren
2021-07-20	astra	DE-BW	2980	arztpraxen
2021-07-20	astra	DE-BY	5840	arztpraxen
2021-07-20	astra	DE-BE	2310	arztpraxen
2021-07-20	astra	DE-BB	1910	arztpraxen
2021-07-20	astra	DE-HB	120	arztpraxen
2021-07-20	astra	DE-HH	820	arztpraxen
2021-07-20	astra	DE-HE	3950	arztpraxen
2021-07-20	astra	DE-MV	1040	arztpraxen
2021-07-20	astra	DE-NI	5920	arztpraxen
2021-07-20	astra	DE-NW	9570	arztpraxen
2021-07-20	astra	DE-RP	1180	arztpraxen
2021-07-20	astra	DE-SL	720	arztpraxen
2021-07-20	astra	DE-SN	3080	arztpraxen
2021-07-20	astra	DE-ST	2530	arztpraxen
2021-07-20	astra	DE-SH	3070	arztpraxen
2021-07-20	astra	DE-TH	710	arztpraxen
2021-07-27	astra	DE-BW	3050	arztpraxen
2021-07-27	astra	DE-BY	6240	arztpraxen
2021-07-27	astra	DE-BE	790	arztpraxen
2021-07-27	astra	DE-BB	1240	arztpraxen
2021-07-27	astra	DE-HB	130	arztpraxen
2021-07-27	astra	DE-HH	770	arztpraxen
2021-07-27	astra	DE-HE	4360	arztpraxen
2021-07-27	astra	DE-MV	1350	arztpraxen
2021-07-27	astra	DE-NI	4560	arztpraxen
2021-07-27	astra	DE-NW	8090	arztpraxen
2021-07-27	astra	DE-RP	1110	arztpraxen
2021-07-27	astra	DE-SL	530	arztpraxen
2021-07-27	astra	DE-SN	2230	arztpraxen
2021-07-27	astra	DE-ST	600	arztpraxen
2021-07-27	astra	DE-SH	2320	arztpraxen
2021-07-27	astra	DE-TH	790	arztpraxen
2021-07-20	johnson	DE-BW	60	arztpraxen
2021-07-20	johnson	DE-BY	395	arztpraxen
2021-07-20	johnson	DE-BE	35	arztpraxen
2021-07-20	johnson	DE-BB	45	arztpraxen
2021-07-20	johnson	DE-HB	15	arztpraxen
2021-07-20	johnson	DE-HH	100	arztpraxen
2021-07-20	johnson	DE-HE	225	arztpraxen
2021-07-20	johnson	DE-MV	40	arztpraxen
2021-07-20	johnson	DE-NI	65	arztpraxen
2021-07-20	johnson	DE-NW	90	arztpraxen
2021-07-20	johnson	DE-RP	25	arztpraxen
2021-07-20	johnson	DE-SL	25	arztpraxen
2021-07-20	johnson	DE-SN	60	arztpraxen
2021-07-20	johnson	DE-ST	35	arztpraxen
2021-07-20	johnson	DE-SH	225	arztpraxen
2021-07-20	johnson	DE-TH	20	arztpraxen
2021-08-03	johnson	DE-Betriebe	30	betriebe
2021-08-10	johnson	DE-Betriebe	35	betriebe
2021-08-10	comirnaty	DE-Betriebe	128082	betriebe
2021-08-15	comirnaty	DE-BW	52650	impfzentren
2021-08-15	comirnaty	DE-BY	0	impfzentren
2021-08-15	comirnaty	DE-BE	46800	impfzentren
2021-08-15	comirnaty	DE-BB	35100	impfzentren
2021-08-15	comirnaty	DE-HB	11700	impfzentren
2021-08-15	comirnaty	DE-HH	35100	impfzentren
2021-08-15	comirnaty	DE-HE	0	impfzentren
2021-08-15	comirnaty	DE-MV	23400	impfzentren
2021-08-15	comirnaty	DE-NI	0	impfzentren
2021-08-15	comirnaty	DE-NW	239850	impfzentren
2021-08-15	comirnaty	DE-RP	23400	impfzentren
